    Rank Group    Score       Missing     Variable
    1467  F     2.929E-02         170     NUP37
    1468  F     2.929E-02         170     PHLDA1
    1469  F     2.927E-02         170     KRTAP5.8
    1470  F     2.927E-02         170     CT83
    1471  F     2.927E-02         170     RBBP5
    1472  F     2.927E-02         170     PLSCR4
    1473  F     2.922E-02         170     SLC19A1
    1474  F     2.922E-02         170     NIPSNAP1
    1475  F     2.922E-02         170     SRPX2
    1476  F     2.922E-02         170     FAM175A
    1477  F     2.922E-02         170     CRYAA
    1478  F     2.922E-02         170     DPY19L2
    1479  F     2.922E-02         170     STRA8
    1480  F     2.922E-02         170     CRYGC
    1481  F     2.922E-02         170     FBXL20
    1482  F     2.922E-02         170     CEACAM3
    1483  F     2.921E-02         170     UGGT2
    1484  F     2.921E-02         170     HCCS
    1485  F     2.921E-02         170     LYPLAL1
    1486  F     2.921E-02         170     TNNI3
    1487  F     2.921E-02         170     ASB9
    1488  F     2.921E-02         170     PRODH
    1489  F     2.921E-02         170     B4GAT1
    1490  F     2.921E-02         170     SPDYC
    1491  F     2.921E-02         170     BPIFA2
    1492  F     2.921E-02         170     TUBA3E
    1493  F     2.921E-02         170     CCNB2
    1494  F     2.921E-02         170     TGFBRAP1
    1495  F     2.921E-02         170     DGCR8
    1496  F     2.921E-02         170     SLC36A2
    1497  F     2.921E-02         170     MAPK10
    1498  F     2.920E-02         170     HCFC2
    1499  F     2.920E-02         170     PIP
    1500  F     2.920E-02         170     CNTNAP3
    1501  F     2.920E-02         170     NTN1
    1502  F     2.920E-02         170     AACS
    1503  F     2.920E-02         170     TMPO
    1504  F     2.920E-02         170     C12orf39
    1505  F     2.920E-02         170     CHST14
    1506  F     2.920E-02         170     USP35
    1507  F     2.920E-02         170     PLEKHH3
    1508  F     2.920E-02         170     METAP1
    1509  F     2.920E-02         170     NANOS2
    1510  F     2.920E-02         170     NCLN
    1511  F     2.920E-02         170     ZNF611
    1512  F     2.920E-02         170     APOC2
    1513  F     2.920E-02         170     IGF1
    1514  F     2.919E-02         170     NFX1
    1515  F     2.919E-02         170     CHIC2
    1516  F     2.914E-02         170     GNAZ
    1517  F     2.912E-02         170     LEKR1
    1518  F     2.912E-02         170     PNKP
    1519  F     2.912E-02         170     SPAG4
    1520  F     2.911E-02         170     ENDOD1
    1521  F     2.911E-02         170     MED21
    1522  F     2.910E-02         170     INPP5D
    1523  F     2.910E-02         170     IL26
    1524  F     2.908E-02         170     MFSD12
    1525  F     2.906E-02         170     HSPB8
    1526  F     2.905E-02         170     CDS2
    1527  F     2.902E-02         170     EVA1C
    1528  F     2.902E-02         170     B4GALT4
    1529  F     2.902E-02         170     HHIPL1
    1530  F     2.901E-02         170     NCKAP1
    1531  F     2.899E-02         170     FAM71C
    1532  F     2.899E-02         170     LRRC61
    1533  F     2.899E-02         170     ZNF260
    1534  F     2.898E-02         170     GRAP
    1535  F     2.898E-02         170     BAMBI
    1536  F     2.898E-02         170     ABHD10
    1537  F     2.898E-02         170     ASTL
    1538  F     2.898E-02         170     BSX
    1539  F     2.898E-02         170     TMEM207
    1540  F     2.898E-02         170     ALDH3B1
    1541  F     2.898E-02         170     CXCL9
    1542  F     2.898E-02         170     KRT6C
    1543  F     2.898E-02         170     LRRC27
    1544  F     2.898E-02         170     TRH
    1545  F     2.898E-02         170     NUP62CL
    1546  F     2.897E-02         170     CSRP1
    1547  F     2.897E-02         170     MAT2A
    1548  F     2.897E-02         170     DYRK3
    1549  F     2.897E-02         170     CDK5RAP1
    1550  F     2.896E-02         170     SLC45A3
    1551  F     2.896E-02         170     NABP2
    1552  F     2.896E-02         170     NPPB
    1553  F     2.896E-02         170     AMT
    1554  F     2.895E-02         170     G3BP1
    1555  F     2.895E-02         170     PNPLA7
    1556  F     2.895E-02         170     BCL2L1
    1557  F     2.895E-02         170     TMEM140
    1558  F     2.895E-02         170     CCNL2
    1559  F     2.895E-02         170     C22orf24
    1560  F     2.895E-02         170     COASY
    1561  F     2.895E-02         170     USP40
    1562  F     2.895E-02         170     DHX37
    1563  F     2.895E-02         170     CELF5
    1564  F     2.895E-02         170     HPS3
    1565  F     2.895E-02         170     RAB4B
    1566  F     2.895E-02         170     ANKRD28
    1567  F     2.894E-02         170     DNAJC5
    1568  F     2.894E-02         170     HLX
    1569  F     2.894E-02         170     APOE
    1570  F     2.894E-02         170     STAM2
    1571  F     2.894E-02         170     C2orf62
    1572  F     2.894E-02         170     SPANXN3
    1573  F     2.893E-02         170     PPARG
    1574  F     2.893E-02         170     DCUN1D1
    1575  F     2.892E-02         170     SACM1L
    1576  F     2.892E-02         170     STX19
    1577  F     2.892E-02         170     PIP4K2C
    1578  F     2.892E-02         170     NDUFS7
    1579  F     2.891E-02         170     IKZF5
    1580  F     2.889E-02         170     CCT8L2
    1581  F     2.888E-02         170     DAG1
    1582  F     2.888E-02         170     NDUFS1
    1583  F     2.887E-02         170     TOR1AIP1
    1584  F     2.885E-02         170     OXTR
    1585  F     2.885E-02         170     CD302
    1586  F     2.885E-02         170     ZNF234
    1587  F     2.884E-02         170     SPRY4
    1588  F     2.884E-02         170     CMTM8
    1589  F     2.884E-02         170     IL8
    1590  F     2.883E-02         170     BMF
    1591  F     2.883E-02         170     LYPD6
    1592  F     2.883E-02         170     C9orf170
    1593  F     2.878E-02         170     ZNF280A
    1594  F     2.874E-02         170     HTR2C
    1595  F     2.872E-02         170     RPN1
    1596  F     2.872E-02         170     TGFA
    1597  F     2.872E-02         170     RHBDD2
    1598  F     2.872E-02         170     DTD1
    1599  F     2.867E-02         170     CSF3
    1600  F     2.867E-02         170     ZNF624
    1601  F     2.867E-02         170     PID1
    1602  F     2.867E-02         170     TMEM86B
    1603  F     2.867E-02         170     VPS16
    1604  F     2.867E-02         170     FAM118B
    1605  F     2.867E-02         170     IFNGR2
    1606  F     2.867E-02         170     TUBGCP3
    1607  F     2.867E-02         170     RASGRP4
    1608  F     2.867E-02         170     HOMER3
    1609  F     2.867E-02         170     FBLL1
    1610  F     2.867E-02         170     CCDC94
    1611  F     2.866E-02         170     IGFBPL1
    1612  F     2.866E-02         170     ZNF2
    1613  F     2.866E-02         170     MARK2
    1614  F     2.864E-02         170     STK24
    1615  F     2.863E-02         170     PLBD2
    1616  F     2.862E-02         170     ELAVL1
    1617  F     2.862E-02         170     NUDT6
    1618  F     2.862E-02         170     DEFB124
    1619  F     2.861E-02         170     OR13H1
    1620  F     2.860E-02         170     DRG2
    1621  F     2.860E-02         170     VWC2
    1622  F     2.860E-02         170     KRTAP19.5
    1623  F     2.860E-02         170     SIX2
    1624  F     2.860E-02         170     ADPRM
    1625  F     2.860E-02         170     IGFBP5
    1626  F     2.859E-02         170     FAM194A
    1627  F     2.859E-02         170     EVI5L
    1628  F     2.859E-02         170     SCEL
    1629  F     2.859E-02         170     ATP6V0A2
    1630  F     2.859E-02         170     C11orf80
    1631  F     2.859E-02         170     SLC25A53
    1632  F     2.859E-02         170     RBP1
    1633  F     2.858E-02         170     AVPR1B
    1634  F     2.858E-02         170     GNL3L
    1635  F     2.858E-02         170     CCK
    1636  F     2.858E-02         170     ZCCHC5
    1637  F     2.858E-02         170     GNA11
    1638  F     2.858E-02         170     ANP32B
    1639  F     2.858E-02         170     CD5
    1640  F     2.858E-02         170     CAND1
    1641  F     2.858E-02         170     CCR2
    1642  F     2.857E-02         170     RNF149
    1643  F     2.857E-02         170     ZNF227
    1644  F     2.857E-02         170     LGALS4
    1645  F     2.857E-02         170     ZNF382
    1646  F     2.857E-02         170     LZIC
    1647  F     2.857E-02         170     GJC3
    1648  F     2.857E-02         170     GABRG2
    1649  F     2.857E-02         170     NRL
    1650  F     2.856E-02         170     INTS7
    1651  F     2.856E-02         170     DNAH10
    1652  F     2.855E-02         170     PVRL2
    1653  F     2.854E-02         170     MED12
    1654  F     2.853E-02         170     SH2D1A
    1655  F     2.853E-02         170     CCDC96
    1656  F     2.853E-02         170     ZXDA
    1657  F     2.853E-02         170     HIST1H2BA
    1658  F     2.853E-02         170     PSG1
    1659  F     2.853E-02         170     TRNT1
    1660  F     2.852E-02         170     KRTAP5.11
    1661  F     2.852E-02         170     MEIS2
    1662  F     2.852E-02         170     ZNF654
    1663  F     2.850E-02         170     GLIPR1
    1664  F     2.849E-02         170     PROS1
    1665  F     2.849E-02         170     SH3BGRL
    1666  F     2.849E-02         170     MAGEA6
    1667  F     2.849E-02         170     WDR62
    1668  F     2.848E-02         170     ZNF514
    1669  F     2.848E-02         170     NIFK
    1670  F     2.848E-02         170     CHFR
    1671  F     2.847E-02         170     SHISA4
    1672  F     2.846E-02         170     RAD51D
    1673  F     2.846E-02         170     MRPS12
    1674  F     2.846E-02         170     GEMIN5
    1675  F     2.845E-02         170     TXLNG
    1676  F     2.845E-02         170     POLR2M
    1677  F     2.845E-02         170     AP2A1
    1678  F     2.844E-02         170     PRKCI
    1679  F     2.844E-02         170     LPIN3
    1680  F     2.843E-02         170     BMX
    1681  F     2.839E-02         170     IL18RAP
    1682  F     2.839E-02         170     TEX10
    1683  F     2.839E-02         170     ATF2
    1684  F     2.839E-02         170     LILRB4
    1685  F     2.839E-02         170     CCDC150
    1686  F     2.839E-02         170     UBE2NL
    1687  F     2.839E-02         170     ASB14
    1688  F     2.838E-02         170     RPS6KC1
    1689  F     2.838E-02         170     TMEM150C
    1690  F     2.836E-02         170     HINFP
    1691  F     2.835E-02         170     NAA40
    1692  F     2.835E-02         170     GTF2H3
    1693  F     2.833E-02         170     CPA3
    1694  F     2.833E-02         170     NMT2
    1695  F     2.833E-02         170     SDAD1
    1696  F     2.832E-02         170     SPINK5
    1697  F     2.832E-02         170     MR1
    1698  F     2.830E-02         170     SRD5A3
    1699  F     2.830E-02         170     BST1
    1700  F     2.830E-02         170     BTN3A3
    1701  F     2.830E-02         170     OR5K1
    1702  F     2.830E-02         170     WBSCR22
    1703  F     2.829E-02         170     RPL27
    1704  F     2.829E-02         170     CREB3L2
    1705  F     2.828E-02         170     ACTR2
    1706  F     2.828E-02         170     NAP1L5
    1707  F     2.827E-02         170     EWSR1
    1708  F     2.826E-02         170     ZNF510
    1709  F     2.826E-02         170     IGBP1
    1710  F     2.825E-02         170     PITPNM1
    1711  F     2.825E-02         170     PGAM5
    1712  F     2.820E-02         170     GRB10
    1713  F     2.820E-02         170     SI
    1714  F     2.820E-02         170     ASB1
    1715  F     2.820E-02         170     GXYLT1
    1716  F     2.820E-02         170     FAM114A1
    1717  F     2.819E-02         170     VBP1
    1718  F     2.819E-02         170     C20orf196
    1719  F     2.819E-02         170     PIRT
    1720  F     2.819E-02         170     HERC6
    1721  F     2.818E-02         170     RRP1
    1722  F     2.818E-02         170     AKR1B10
    1723  F     2.816E-02         170     CEACAM19
    1724  F     2.813E-02         170     MRPS18B
    1725  F     2.813E-02         170     PIGU
    1726  F     2.813E-02         170     AQP5
    1727  F     2.813E-02         170     HCAR2
    1728  F     2.813E-02         170     PLA2R1
    1729  F     2.813E-02         170     PCYT1A
    1730  F     2.813E-02         170     TXNDC8
    1731  F     2.813E-02         170     C6orf62
    1732  F     2.813E-02         170     PCDHGA8
    1733  F     2.813E-02         170     DRD1
    1734  F     2.813E-02         170     PSPH
    1735  F     2.813E-02         170     MAPKAPK2
    1736  F     2.813E-02         170     DAPK3
    1737  F     2.813E-02         170     XPNPEP2
    1738  F     2.813E-02         170     RAPGEFL1
    1739  F     2.813E-02         170     TMEM139
    1740  F     2.813E-02         170     C12orf74
    1741  F     2.813E-02         170     RGS1
    1742  F     2.813E-02         170     ARMS2
    1743  F     2.813E-02         170     PLAC1
    1744  F     2.813E-02         170     MPP7
    1745  F     2.813E-02         170     NOP9
    1746  F     2.812E-02         170     PPHLN1
    1747  F     2.812E-02         170     ZBED2
    1748  F     2.812E-02         170     FAM161A
    1749  F     2.812E-02         170     TRIM50
    1750  F     2.812E-02         170     TTC30B
    1751  F     2.812E-02         170     EXOC3L2
    1752  F     2.812E-02         170     GPR32
    1753  F     2.812E-02         170     GPR18
    1754  F     2.811E-02         170     BCAM
    1755  F     2.811E-02         170     DNAJB5
    1756  F     2.811E-02         170     CLDN1
    1757  F     2.811E-02         170     VSIG2
    1758  F     2.811E-02         170     HSD17B6
    1759  F     2.811E-02         170     APOF
    1760  F     2.811E-02         170     DCP1A
    1761  F     2.811E-02         170     METTL20
    1762  F     2.811E-02         170     DUS4L
    1763  F     2.811E-02         170     RILPL1
    1764  F     2.811E-02         170     KLF13
    1765  F     2.811E-02         170     GNAI2
    1766  F     2.811E-02         170     PPM1F
    1767  F     2.811E-02         170     C19orf66
    1768  F     2.811E-02         170     AHCY
    1769  F     2.810E-02         170     ING1
    1770  F     2.810E-02         170     TEAD1
    1771  F     2.810E-02         170     FAM222A
    1772  F     2.810E-02         170     RBM4B
    1773  F     2.809E-02         170     MAP2K7
    1774  F     2.809E-02         170     PANX3
    1775  F     2.809E-02         170     SH3BP2
    1776  F     2.809E-02         170     CYLC2
    1777  F     2.809E-02         170     MDM1
    1778  F     2.809E-02         170     BTC
    1779  F     2.809E-02         170     ENHO
    1780  F     2.809E-02         170     WDR1
    1781  F     2.808E-02         170     TTLL9
    1782  F     2.808E-02         170     PACS1
    1783  F     2.808E-02         170     REM1
    1784  F     2.808E-02         170     ADH1B
    1785  F     2.807E-02         170     CD70
    1786  F     2.807E-02         170     KRT27
    1787  F     2.807E-02         170     C11orf84
    1788  F     2.806E-02         170     B9D1
    1789  F     2.806E-02         170     DIRAS1
    1790  F     2.806E-02         170     RPRM
    1791  F     2.806E-02         170     MGAT4C
    1792  F     2.805E-02         170     PVRL3
    1793  F     2.804E-02         170     XIRP1
    1794  F     2.804E-02         170     ACTRT3
    1795  F     2.804E-02         170     EMC3
    1796  F     2.801E-02         170     LSMEM2
    1797  F     2.801E-02         170     LPGAT1
    1798  F     2.800E-02         170     RAP1B
    1799  F     2.800E-02         170     TMCC3
    1800  F     2.800E-02         170     BACH1
    1801  F     2.799E-02         170     EFNB1
    1802  F     2.797E-02         170     OR8D1
    1803  F     2.797E-02         170     GJB1
    1804  F     2.797E-02         170     CHRNG
    1805  F     2.797E-02         170     CAPN5
    1806  F     2.797E-02         170     FNDC9
    1807  F     2.797E-02         170     UBE2E3
    1808  F     2.796E-02         170     KRTAP24.1
    1809  F     2.796E-02         170     ADH5
    1810  F     2.796E-02         170     MYLK2
    1811  F     2.795E-02         170     RNASE12
    1812  F     2.795E-02         170     GZF1
    1813  F     2.795E-02         170     SKIL
    1814  F     2.795E-02         170     ZMYND19
    1815  F     2.795E-02         170     FAM160B1
    1816  F     2.794E-02         170     MAGEH1
    1817  F     2.794E-02         170     VARS
    1818  F     2.794E-02         170     ZPBP2
    1819  F     2.794E-02         170     FADS3
    1820  F     2.793E-02         170     APBA2
    1821  F     2.793E-02         170     C1orf106
    1822  F     2.793E-02         170     CROT
    1823  F     2.792E-02         170     KREMEN1
    1824  F     2.792E-02         170     PLEKHG7
    1825  F     2.791E-02         170     TTYH2
    1826  F     2.789E-02         170     FAM47E.STBD1
    1827  F     2.789E-02         170     ALKBH6
    1828  F     2.789E-02         170     MARCHF4
    1829  F     2.788E-02         170     CFLAR
    1830  F     2.788E-02         170     DIO3
    1831  F     2.788E-02         170     ATP11B
    1832  F     2.788E-02         170     CCDC63
    1833  F     2.788E-02         170     KRTAP19.1
    1834  F     2.788E-02         170     SLC15A3
    1835  F     2.787E-02         170     UGP2
    1836  F     2.787E-02         170     STXBP2
    1837  F     2.787E-02         170     PNLIPRP1
    1838  F     2.787E-02         170     NDUFAF3
    1839  F     2.787E-02         170     KANK3
    1840  F     2.787E-02         170     SCG2
    1841  F     2.787E-02         170     PRKCZ
    1842  F     2.787E-02         170     PRR15L
    1843  F     2.786E-02         170     PYGM
    1844  F     2.785E-02         170     OR6C68
    1845  F     2.785E-02         170     DTX3
    1846  F     2.783E-02         170     BTN1A1
    1847  F     2.783E-02         170     PRSS50
    1848  F     2.783E-02         170     GFAP
    1849  F     2.782E-02         170     AHNAK
    1850  F     2.780E-02         170     EDA
    1851  F     2.780E-02         170     ZNF583
    1852  F     2.780E-02         170     HMCES
    1853  F     2.780E-02         170     CLMP
    1854  F     2.779E-02         170     MAP2K3
    1855  F     2.779E-02         170     SCN3B
    1856  F     2.777E-02         170     IL36RN
    1857  F     2.777E-02         170     FBXO10
    1858  F     2.777E-02         170     TOMM34
    1859  F     2.777E-02         170     KCNE2
    1860  F     2.777E-02         170     EED
    1861  F     2.777E-02         170     KRT6A
    1862  F     2.777E-02         170     CLEC3B
    1863  F     2.777E-02         170     STPG2
    1864  F     2.776E-02         170     TMBIM4
    1865  F     2.775E-02         170     EPC1
    1866  F     2.774E-02         170     KIAA1324L
    1867  F     2.774E-02         170     PUS10
    1868  F     2.773E-02         170     HNRNPL
    1869  F     2.773E-02         170     PIWIL4
    1870  F     2.772E-02         170     CSTF2
    1871  F     2.771E-02         170     CAMKK2
    1872  F     2.771E-02         170     DYNLRB1
    1873  F     2.770E-02         170     PBDC1
    1874  F     2.770E-02         170     PLIN5
    1875  F     2.770E-02         170     CIDEB
    1876  F     2.770E-02         170     PPP2R5A
    1877  F     2.770E-02         170     TLR10
    1878  F     2.770E-02         170     ZNF17
    1879  F     2.770E-02         170     ZNF586
    1880  F     2.770E-02         170     DQX1
    1881  F     2.769E-02         170     NELFA
    1882  F     2.769E-02         170     POGLUT1
    1883  F     2.769E-02         170     RAB3IL1
    1884  F     2.768E-02         170     CSNK1A1
    1885  F     2.768E-02         170     SLC10A4
    1886  F     2.767E-02         170     ANP32D
    1887  F     2.766E-02         170     KRTAP19.3
    1888  F     2.766E-02         170     MICB
    1889  F     2.765E-02         170     TFR2
    1890  F     2.761E-02         170     EMD
    1891  F     2.760E-02         170     GRIN3B
    1892  F     2.760E-02         170     OR4M1
    1893  F     2.760E-02         170     SDS
    1894  F     2.760E-02         170     HAL
    1895  F     2.760E-02         170     TXNRD3NB
    1896  F     2.760E-02         170     CATSPERD
    1897  F     2.760E-02         170     BBS10
    1898  F     2.760E-02         170     ZNF579
    1899  F     2.760E-02         170     PLEKHB1
    1900  F     2.758E-02         170     ZNF599
    1901  F     2.756E-02         170     SLC3A2
    1902  F     2.755E-02         170     MYBPH
    1903  F     2.755E-02         170     C4orf3
    1904  F     2.755E-02         170     ANKRD42
    1905  F     2.755E-02         170     C12orf71
    1906  F     2.754E-02         170     SLC5A3
    1907  F     2.753E-02         170     SCN5A
    1908  F     2.753E-02         170     ANGPTL1
    1909  F     2.753E-02         170     VSX1
    1910  F     2.752E-02         170     SP140L
    1911  F     2.752E-02         170     MKRN2
    1912  F     2.752E-02         170     HAAO
    1913  F     2.751E-02         170     CCDC69
    1914  F     2.751E-02         170     TAS1R3
    1915  F     2.751E-02         170     KRTAP12.1
    1916  F     2.751E-02         170     PSMD8
    1917  F     2.751E-02         170     C17orf103
    1918  F     2.751E-02         170     IL1R2
    1919  F     2.751E-02         170     CHAC1
    1920  F     2.751E-02         170     MYOG
    1921  F     2.750E-02         170     IDI2
    1922  F     2.748E-02         170     GNE
    1923  F     2.748E-02         170     SIRT2
    1924  F     2.748E-02         170     CCDC160
    1925  F     2.748E-02         170     C19orf35
    1926  F     2.748E-02         170     UGDH
    1927  F     2.748E-02         170     PRX
    1928  F     2.748E-02         170     MMGT1
    1929  F     2.747E-02         170     INPP4A
    1930  F     2.747E-02         170     NANP
    1931  F     2.747E-02         170     MAPK1
    1932  F     2.747E-02         170     DIEXF
    1933  F     2.747E-02         170     ARR3
    1934  F     2.747E-02         170     NAA35
    1935  F     2.747E-02         170     ZBTB3
    1936  F     2.747E-02         170     EIF4E3
    1937  F     2.747E-02         170     PFKFB3
    1938  F     2.746E-02         170     RRAGB
    1939  F     2.746E-02         170     DEFB118
    1940  F     2.746E-02         170     FFAR1
    1941  F     2.746E-02         170     BEX2
    1942  F     2.746E-02         170     FAM122B
    1943  F     2.746E-02         170     STAT4
    1944  F     2.746E-02         170     C9orf135
    1945  F     2.746E-02         170     ZNF835
    1946  F     2.746E-02         170     HEPACAM2
    1947  F     2.745E-02         170     POC1A
    1948  F     2.745E-02         170     EVL
    1949  F     2.745E-02         170     VWA1
    1950  F     2.745E-02         170     IGFBP3
    1951  F     2.745E-02         170     HPSE
    1952  F     2.745E-02         170     CCNY
    1953  F     2.744E-02         170     METTL7B
    1954  F     2.743E-02         170     KLK15
    1955  F     2.743E-02         170     CD320
    1956  F     2.743E-02         170     P2RX4
    1957  F     2.743E-02         170     SEPTIN11
    1958  F     2.743E-02         170     CTU1
    1959  F     2.742E-02         170     ITGB3
    1960  F     2.742E-02         170     TBK1
    1961  F     2.742E-02         170     STK11
    1962  F     2.742E-02         170     OR10G9
    1963  F     2.742E-02         170     NOA1
    1964  F     2.742E-02         170     AJAP1
    1965  F     2.742E-02         170     GIMAP1
    1966  F     2.742E-02         170     ANP32A
    1967  F     2.742E-02         170     RFC5
    1968  F     2.741E-02         170     FAM186B
    1969  F     2.741E-02         170     RAB11B
    1970  F     2.741E-02         170     ATP5O
    1971  F     2.740E-02         170     CASC3
    1972  F     2.739E-02         170     HIST1H1B
    1973  F     2.738E-02         170     FZD8
    1974  F     2.737E-02         170     IL12A
    1975  F     2.737E-02         170     LCN10
    1976  F     2.737E-02         170     ADRA2C
    1977  F     2.737E-02         170     CINP
    1978  F     2.737E-02         170     LRIT3
    1979  F     2.737E-02         170     DHH
    1980  F     2.737E-02         170     ITGB1BP2
    1981  F     2.737E-02         170     PROK2
    1982  F     2.737E-02         170     CRELD1
    1983  F     2.737E-02         170     CCDC144A
    1984  F     2.737E-02         170     ARHGEF18
    1985  F     2.737E-02         170     ZNF367
    1986  F     2.737E-02         170     WDR54
    1987  F     2.737E-02         170     FAM9C
    1988  F     2.737E-02         170     ZC3H8
    1989  F     2.737E-02         170     GSC2
    1990  F     2.736E-02         170     C11orf54
    1991  F     2.736E-02         170     PXK
    1992  F     2.736E-02         170     ACTL6A
    1993  F     2.736E-02         170     RAD18
    1994  F     2.736E-02         170     LRRC10
    1995  F     2.736E-02         170     AZI2
    1996  F     2.736E-02         170     ARPC2
    1997  F     2.735E-02         170     RNASE10
    1998  F     2.735E-02         170     NDUFV1
    1999  F     2.735E-02         170     PDXK
    2000  F     2.735E-02         170     TNFRSF18
    2001  F     2.735E-02         170     WDR6
    2002  F     2.735E-02         170     TCAIM
    2003  F     2.735E-02         170     ZNF146
    2004  F     2.735E-02         170     C4orf40
    2005  F     2.734E-02         170     KLK14
    2006  F     2.734E-02         170     ABLIM2
    2007  F     2.734E-02         170     RRP1B
    2008  F     2.734E-02         170     TMEM33
    2009  F     2.734E-02         170     ATG4B
    2010  F     2.734E-02         170     SNX11
    2011  F     2.734E-02         170     SLC47A2
    2012  F     2.733E-02         170     SYCN
    2013  F     2.733E-02         170     HDX
    2014  F     2.732E-02         170     TOX4
    2015  F     2.732E-02         170     OSTC
    2016  F     2.732E-02         170     LZTS3
    2017  F     2.732E-02         170     TEX29
    2018  F     2.732E-02         170     SLC36A1
    2019  F     2.731E-02         170     KIF19
    2020  F     2.731E-02         170     PLP1
    2021  F     2.730E-02         170     MKNK2
    2022  F     2.730E-02         170     ASB18
    2023  F     2.730E-02         170     NELFB
    2024  F     2.729E-02         170     TFG
    2025  F     2.728E-02         170     STARD3
    2026  F     2.728E-02         170     PCOLCE
    2027  F     2.725E-02         170     SMOX
    2028  F     2.724E-02         170     ABCB8
    2029  F     2.724E-02         170     CHMP4B
    2030  F     2.724E-02         170     PAFAH1B3
    2031  F     2.724E-02         170     NMNAT2
    2032  F     2.724E-02         170     GPR25
    2033  F     2.723E-02         170     SCYL1
    2034  F     2.723E-02         170     CAPG
    2035  F     2.723E-02         170     ZDHHC24
    2036  F     2.723E-02         170     PSMD11
    2037  F     2.723E-02         170     NMI
    2038  F     2.722E-02         170     C19orf59
    2039  F     2.722E-02         170     PLXNA2
    2040  F     2.721E-02         170     GALP
    2041  F     2.721E-02         170     GABRA3
    2042  F     2.721E-02         170     SLC7A3
    2043  F     2.721E-02         170     SELPLG
    2044  F     2.721E-02         170     SPANXN1
    2045  F     2.719E-02         170     STAMBP
    2046  F     2.719E-02         170     SNX12
    2047  F     2.719E-02         170     ST3GAL4
    2048  F     2.717E-02         170     CTSE
    2049  F     2.717E-02         170     MGLL
    2050  F     2.716E-02         170     NNAT
    2051  F     2.716E-02         170     RUNDC1
    2052  F     2.716E-02         170     AGFG1
    2053  F     2.716E-02         170     ANKRD16
    2054  F     2.716E-02         170     LRRC17
    2055  F     2.716E-02         170     HAVCR1
    2056  F     2.716E-02         170     MRPL32
    2057  F     2.716E-02         170     MIP
    2058  F     2.716E-02         170     SVOP
    2059  F     2.715E-02         170     PC
    2060  F     2.715E-02         170     MRS2
    2061  F     2.715E-02         170     XG
    2062  F     2.715E-02         170     CLHC1
    2063  F     2.715E-02         170     AMTN
    2064  F     2.714E-02         170     UAP1L1
    2065  F     2.714E-02         170     HIST1H4F
    2066  F     2.714E-02         170     PCP4
    2067  F     2.713E-02         170     ENDOU
    2068  F     2.713E-02         170     CLIC6
    2069  F     2.713E-02         170     GPR182
    2070  F     2.713E-02         170     CSRP2BP
    2071  F     2.713E-02         170     LRRC3B
    2072  F     2.713E-02         170     ELK3
    2073  F     2.713E-02         170     C11orf85
    2074  F     2.713E-02         170     PAGE3
    2075  F     2.713E-02         170     KLRG2
    2076  F     2.712E-02         170     LONRF2
    2077  F     2.711E-02         170     CSTL1
    2078  F     2.711E-02         170     KRBA2
    2079  F     2.709E-02         170     CCDC146
    2080  F     2.709E-02         170     BUB3
    2081  F     2.709E-02         170     SNRPD3
    2082  F     2.709E-02         170     NET1
    2083  F     2.705E-02         170     SLC26A4
    2084  F     2.705E-02         170     SCN1B
    2085  F     2.704E-02         170     VEZT
    2086  F     2.704E-02         170     AZGP1
    2087  F     2.703E-02         170     ORMDL1
    2088  F     2.703E-02         170     MPP4
    2089  F     2.703E-02         170     MAPK12
    2090  F     2.703E-02         170     HHLA2
    2091  F     2.703E-02         170     ACTR6
    2092  F     2.702E-02         170     TDRD5
    2093  F     2.702E-02         170     REC8
    2094  F     2.702E-02         170     ETFB
    2095  F     2.701E-02         170     CT62
    2096  F     2.701E-02         170     NAP1L1
    2097  F     2.701E-02         170     KRTAP12.2
    2098  F     2.699E-02         170     RTP3
    2099  F     2.698E-02         170     COPS4
    2100  F     2.698E-02         170     ROM1
    2101  F     2.696E-02         170     OR5K3
    2102  F     2.695E-02         170     SBNO2
    2103  F     2.694E-02         170     RAD51
    2104  F     2.694E-02         170     NAALADL1
    2105  F     2.694E-02         170     METTL21C
    2106  F     2.694E-02         170     DUSP15
    2107  F     2.694E-02         170     FGL2
    2108  F     2.693E-02         170     HNRNPH2
    2109  F     2.693E-02         170     NFYB
    2110  F     2.693E-02         170     INO80D
    2111  F     2.693E-02         170     ADAMTS9
    2112  F     2.693E-02         170     TTPAL
    2113  F     2.693E-02         170     HIST1H2AA
    2114  F     2.692E-02         170     TMEM203
    2115  F     2.692E-02         170     PDZD3
    2116  F     2.692E-02         170     FMOD
    2117  F     2.692E-02         170     IKBKE
    2118  F     2.692E-02         170     FICD
    2119  F     2.692E-02         170     ACN9
    2120  F     2.692E-02         170     OR6C4
    2121  F     2.691E-02         170     ZNF808
    2122  F     2.691E-02         170     PTPRB
    2123  F     2.688E-02         170     CDK15
    2124  F     2.688E-02         170     IFLTD1
    2125  F     2.688E-02         170     CCNJL
    2126  F     2.688E-02         170     TECPR1
    2127  F     2.688E-02         170     TTL
    2128  F     2.688E-02         170     TCF15
    2129  F     2.686E-02         170     SYT12
    2130  F     2.686E-02         170     GLTP
    2131  F     2.686E-02         170     NAB2
    2132  F     2.685E-02         170     FBXO21
    2133  F     2.685E-02         170     TNF
    2134  F     2.684E-02         170     TCIRG1
