    Rank Group    Score       Missing     Variable
    1331  F     4.720E-02         170     SULT1C4
    1332  F     4.720E-02         170     UGT1A8
    1333  F     4.717E-02         170     KIF3B
    1334  F     4.717E-02         170     LMBR1L
    1335  F     4.717E-02         170     AIDA
    1336  F     4.717E-02         170     FOLR3
    1337  F     4.717E-02         170     WRAP73
    1338  F     4.717E-02         170     SLC25A2
    1339  F     4.717E-02         170     SMIM43
    1340  F     4.717E-02         170     WIPF2
    1341  F     4.717E-02         170     CCNA2
    1342  F     4.717E-02         170     SRPX2
    1343  F     4.717E-02         170     FOXD1
    1344  F     4.717E-02         170     MYOZ2
    1345  F     4.717E-02         170     PCDHB8
    1346  F     4.717E-02         170     TROAP
    1347  F     4.717E-02         170     CAMK2D
    1348  F     4.717E-02         170     PTRF
    1349  F     4.717E-02         170     FBXL20
    1350  F     4.717E-02         170     SPATA5
    1351  F     4.717E-02         170     TIFA
    1352  F     4.717E-02         170     CCNL2
    1353  F     4.717E-02         170     NDUFA11
    1354  F     4.717E-02         170     RELL1
    1355  F     4.717E-02         170     ENDOD1
    1356  F     4.717E-02         170     DNM1L
    1357  F     4.717E-02         170     BICD1
    1358  F     4.717E-02         170     GPR108
    1359  F     4.717E-02         170     GPR17
    1360  F     4.717E-02         170     UBXN6
    1361  F     4.717E-02         170     CHAF1A
    1362  F     4.717E-02         170     TLE2
    1363  F     4.717E-02         170     LSM7
    1364  F     4.717E-02         170     MOB3A
    1365  F     4.717E-02         170     GNA15
    1366  F     4.717E-02         170     HMG20B
    1367  F     4.717E-02         170     SHD
    1368  F     4.717E-02         170     PIAS4
    1369  F     4.717E-02         170     GABRA4
    1370  F     4.717E-02         170     MCOLN1
    1371  F     4.717E-02         170     MED28
    1372  F     4.717E-02         170     CLEC4G
    1373  F     4.717E-02         170     SMCO1
    1374  F     4.717E-02         170     ZNF486
    1375  F     4.717E-02         170     MYL5
    1376  F     4.717E-02         170     LHCGR
    1377  F     4.717E-02         170     SLCO1B7
    1378  F     4.717E-02         170     NLGN4Y
    1379  F     4.717E-02         170     ZNF30
    1380  F     4.717E-02         170     CHST8
    1381  F     4.717E-02         170     TM6SF2
    1382  F     4.717E-02         170     REP15
    1383  F     4.717E-02         170     OTOP1
    1384  F     4.717E-02         170     UBE2J2
    1385  F     4.717E-02         170     TIMM44
    1386  F     4.717E-02         170     P2RY11
    1387  F     4.717E-02         170     ICAM1
    1388  F     4.717E-02         170     MEF2B
    1389  F     4.717E-02         170     ICAM3
    1390  F     4.717E-02         170     TNFRSF4
    1391  F     4.717E-02         170     FAM163A
    1392  F     4.717E-02         170     ADAT3
    1393  F     4.717E-02         170     LAGE3
    1394  F     4.717E-02         170     PRSS38
    1395  F     4.717E-02         170     TBKBP1
    1396  F     4.717E-02         170     HES5
    1397  F     4.717E-02         170     KCTD14
    1398  F     4.717E-02         170     HOXB4
    1399  F     4.717E-02         170     MAPK10
    1400  F     4.717E-02         170     WNT3A
    1401  F     4.717E-02         170     MYL4
    1402  F     4.717E-02         170     SNAP47
    1403  F     4.717E-02         170     PSEN2
    1404  F     4.717E-02         170     PYCR2
    1405  F     4.717E-02         170     NAGS
    1406  F     4.717E-02         170     TRMT10A
    1407  F     4.717E-02         170     ADH1B
    1408  F     4.717E-02         170     HEXIM1
    1409  F     4.717E-02         170     PLCD3
    1410  F     4.717E-02         170     NMT1
    1411  F     4.717E-02         170     TWF1
    1412  F     4.717E-02         170     GJC2
    1413  F     4.717E-02         170     SLC39A11
    1414  F     4.717E-02         170     MOB1B
    1415  F     4.717E-02         170     POLR2E
    1416  F     4.717E-02         170     RASSF6
    1417  F     4.717E-02         170     ODAM
    1418  F     4.717E-02         170     CSN2
    1419  F     4.717E-02         170     TCF3
    1420  F     4.717E-02         170     KCNG3
    1421  F     4.717E-02         170     C19orf25
    1422  F     4.717E-02         170     SYTL2
    1423  F     4.717E-02         170     DHX57
    1424  F     4.717E-02         170     SOWAHB
    1425  F     4.717E-02         170     CNOT6L
    1426  F     4.717E-02         170     RASGEF1B
    1427  F     4.717E-02         170     GPR142
    1428  F     4.717E-02         170     PEX10
    1429  F     4.717E-02         170     MIER2
    1430  F     4.717E-02         170     MIR3186
    1431  F     4.717E-02         170     OTOP2
    1432  F     4.717E-02         170     LASP1
    1433  F     4.717E-02         170     RPL23
    1434  F     4.717E-02         170     AQP6
    1435  F     4.717E-02         170     TIMM17A
    1436  F     4.717E-02         170     NUP98
    1437  F     4.717E-02         170     GBX1
    1438  F     4.717E-02         170     OTUD6B
    1439  F     4.717E-02         170     GIMAP2
    1440  F     4.717E-02         170     ARL8A
    1441  F     4.717E-02         170     PTPN7
    1442  F     4.717E-02         170     F7
    1443  F     4.717E-02         170     ZNF282
    1444  F     4.717E-02         170     ZNF783
    1445  F     4.717E-02         170     ZNF777
    1446  F     4.717E-02         170     MIR939
    1447  F     4.717E-02         170     SLC39A4
    1448  F     4.717E-02         170     EFNB2
    1449  F     4.717E-02         170     CCDC107
    1450  F     4.717E-02         170     FAM53B
    1451  F     4.717E-02         170     HINT2
    1452  F     4.717E-02         170     FBXL3
    1453  F     4.717E-02         170     CD72
    1454  F     4.717E-02         170     SLC15A1
    1455  F     4.717E-02         170     UBIAD1
    1456  F     4.717E-02         170     SLC10A2
    1457  F     4.717E-02         170     C9orf72
    1458  F     4.717E-02         170     ADGRA1
    1459  F     4.717E-02         170     DNAJA1
    1460  F     4.717E-02         170     RABIF
    1461  F     4.717E-02         170     PDIA4
    1462  F     4.717E-02         170     TPK1
    1463  F     4.717E-02         170     TMEM132A
    1464  F     4.717E-02         170     PRPF19
    1465  F     4.717E-02         170     ZC3H11A
    1466  F     4.717E-02         170     COPB1
    1467  F     4.717E-02         170     TMEM140
    1468  F     4.717E-02         170     C14orf119
    1469  F     4.717E-02         170     VWCE
    1470  F     4.717E-02         170     TMEM81
    1471  F     4.717E-02         170     FADS3
    1472  F     4.717E-02         170     CHRDL1
    1473  F     4.717E-02         170     CHCHD3
    1474  F     4.717E-02         170     FAR1
    1475  F     4.717E-02         170     TMEM213
    1476  F     4.717E-02         170     OPTC
    1477  F     4.717E-02         170     GSTK1
    1478  F     4.717E-02         170     OR4K2
    1479  F     4.717E-02         170     ARHGEF35
    1480  F     4.717E-02         170     ATP4B
    1481  F     4.717E-02         170     SOWAHD
    1482  F     4.717E-02         170     PIP
    1483  F     4.717E-02         170     UBE2A
    1484  F     4.717E-02         170     RNASE2
    1485  F     4.717E-02         170     MKRN1
    1486  F     4.717E-02         170     MRVI1
    1487  F     4.717E-02         170     OR6S1
    1488  F     4.717E-02         170     LHPP
    1489  F     4.717E-02         170     CBWD6
    1490  F     4.717E-02         170     RABL6
    1491  F     4.717E-02         170     NUDT4
    1492  F     4.717E-02         170     SHCBP1L
    1493  F     4.717E-02         170     SLC34A3
    1494  F     4.717E-02         170     LYZL2
    1495  F     4.717E-02         170     RPL6
    1496  F     4.717E-02         170     CT45A1
    1497  F     4.717E-02         170     LHX5
    1498  F     4.717E-02         170     C10ORF68
    1499  F     4.717E-02         170     FAM206A
    1500  F     4.717E-02         170     C1orf21
    1501  F     4.717E-02         170     MMAB
    1502  F     4.717E-02         170     NPL
    1503  F     4.717E-02         170     ENTPD8
    1504  F     4.717E-02         170     COMMD3
    1505  F     4.717E-02         170     CCDC53
    1506  F     4.717E-02         170     GPR101
    1507  F     4.717E-02         170     DEPDC4
    1508  F     4.717E-02         170     BEND7
    1509  F     4.717E-02         170     PROSER2
    1510  F     4.717E-02         170     STX6
    1511  F     4.717E-02         170     ISCU
    1512  F     4.717E-02         170     C12orf23
    1513  F     4.717E-02         170     UCN3
    1514  F     4.717E-02         170     ZNF648
    1515  F     4.717E-02         170     FKTN
    1516  F     4.717E-02         170     TESC
    1517  F     4.717E-02         170     RNU6ATAC18P
    1518  F     4.717E-02         170     NPPA.AS1
    1519  F     4.717E-02         170     PLOD1
    1520  F     4.717E-02         170     PHLDA1
    1521  F     4.717E-02         170     IL31
    1522  F     4.717E-02         170     RAP2C
    1523  F     4.717E-02         170     RILPL2
    1524  F     4.717E-02         170     SNRNP35
    1525  F     4.717E-02         170     PTAR1
    1526  F     4.717E-02         170     EIF2B1
    1527  F     4.717E-02         170     KCNMB4
    1528  F     4.717E-02         170     TMED2
    1529  F     4.717E-02         170     HSD17B3
    1530  F     4.717E-02         170     SLC35D2
    1531  F     4.717E-02         170     C1orf27
    1532  F     4.717E-02         170     SRSF9
    1533  F     4.717E-02         170     TEX10
    1534  F     4.717E-02         170     EMX2
    1535  F     4.717E-02         170     DDX26B
    1536  F     4.717E-02         170     ALG2
    1537  F     4.717E-02         170     ACADS
    1538  F     4.717E-02         170     SPPL3
    1539  F     4.717E-02         170     FAM45A
    1540  F     4.717E-02         170     CACUL1
    1541  F     4.717E-02         170     FAM204A
    1542  F     4.717E-02         170     TMEM120B
    1543  F     4.717E-02         170     GPR22
    1544  F     4.717E-02         170     PIK3CG
    1545  F     4.717E-02         170     HEATR5A
    1546  F     4.717E-02         170     H4C13
    1547  F     4.717E-02         170     SRPK3
    1548  F     4.717E-02         170     H2BC17
    1549  F     4.717E-02         170     POLA2
    1550  F     4.717E-02         170     TMEM206
    1551  F     4.717E-02         170     H2AC11
    1552  F     4.717E-02         170     BTN2A1
    1553  F     4.717E-02         170     H2AC4
    1554  F     4.717E-02         170     HIST1H3E
    1555  F     4.717E-02         170     H4C7
    1556  F     4.717E-02         170     H2BC9
    1557  F     4.717E-02         170     GNL1
    1558  F     4.717E-02         170     PKM
    1559  F     4.717E-02         170     NRM
    1560  F     4.717E-02         170     CLN6
    1561  F     4.717E-02         170     RBAK.RBAKDN
    1562  F     4.717E-02         170     PDE1B
    1563  F     4.717E-02         170     IGDCC3
    1564  F     4.717E-02         170     TCEAL1
    1565  F     4.717E-02         170     VARS
    1566  F     4.717E-02         170     NEK2
    1567  F     4.717E-02         170     HAUS7
    1568  F     4.717E-02         170     BATF2
    1569  F     4.717E-02         170     MAGEA1
    1570  F     4.717E-02         170     NFKBIL1
    1571  F     4.717E-02         170     SIPA1
    1572  F     4.717E-02         170     STX8
    1573  F     4.717E-02         170     SNX32
    1574  F     4.717E-02         170     SPINK7
    1575  F     4.717E-02         170     SLC11A2
    1576  F     4.717E-02         170     SPACA3
    1577  F     4.717E-02         170     SUZ12
    1578  F     4.717E-02         170     C5orf46
    1579  F     4.717E-02         170     CCL11
    1580  F     4.717E-02         170     C17orf102
    1581  F     4.717E-02         170     RNF14
    1582  F     4.717E-02         170     RNA5SP439
    1583  F     4.717E-02         170     TAF15
    1584  F     4.717E-02         170     ZNF830
    1585  F     4.717E-02         170     KSR1
    1586  F     4.717E-02         170     SLC36A2
    1587  F     4.717E-02         170     ALDH3A2
    1588  F     4.717E-02         170     STK10
    1589  F     4.717E-02         170     FIBP
    1590  F     4.717E-02         170     ALDH5A1
    1591  F     4.717E-02         170     MUS81
    1592  F     4.717E-02         170     TLX3
    1593  F     4.717E-02         170     SREBF1
    1594  F     4.717E-02         170     GABRA6
    1595  F     4.717E-02         170     FAXDC2
    1596  F     4.717E-02         170     HAVCR2
    1597  F     4.717E-02         170     CCS
    1598  F     4.717E-02         170     TBC1D28
    1599  F     4.717E-02         170     PNMA3
    1600  F     4.717E-02         170     IRF6
    1601  F     4.717E-02         170     SRGAP2
    1602  F     4.717E-02         170     WARS
    1603  F     4.717E-02         170     PDK4
    1604  F     4.717E-02         170     HNRNPUL2
    1605  F     4.717E-02         170     RAB5B
    1606  F     4.717E-02         170     RBM48
    1607  F     4.717E-02         170     RASSF5
    1608  F     4.717E-02         170     ITGA7
    1609  F     4.717E-02         170     STEAP2
    1610  F     4.717E-02         170     DYRK3
    1611  F     4.717E-02         170     MTERF
    1612  F     4.717E-02         170     PSMD10
    1613  F     4.717E-02         170     ARPC1A
    1614  F     4.717E-02         170     BUD31
    1615  F     4.717E-02         170     COQ10A
    1616  F     4.717E-02         170     SERPINA5
    1617  F     4.717E-02         170     CS
    1618  F     4.717E-02         170     CNPY2
    1619  F     4.717E-02         170     C7orf43
    1620  F     4.717E-02         170     TAF6
    1621  F     4.717E-02         170     MCM7
    1622  F     4.717E-02         170     PTCD1
    1623  F     4.717E-02         170     MYL6B
    1624  F     4.717E-02         170     MYL6
    1625  F     4.717E-02         170     RNF41
    1626  F     4.717E-02         170     SLC22A25
    1627  F     4.717E-02         170     RARRES3
    1628  F     4.717E-02         170     ATL3
    1629  F     4.717E-02         170     TEX9
    1630  F     4.717E-02         170     UPP1
    1631  F     4.717E-02         170     RNU6.353P
    1632  F     4.717E-02         170     DLL4
    1633  F     4.717E-02         170     MNS1
    1634  F     4.717E-02         170     MYZAP
    1635  F     4.717E-02         170     RNF128
    1636  F     4.717E-02         170     POLM
    1637  F     4.717E-02         170     OR6C6
    1638  F     4.717E-02         170     CCNB2
    1639  F     4.717E-02         170     OR6C76
    1640  F     4.717E-02         170     RHOV
    1641  F     4.717E-02         170     OR6C70
    1642  F     4.717E-02         170     ASL
    1643  F     4.717E-02         170     SRRM3
    1644  F     4.717E-02         170     YWHAG
    1645  F     4.717E-02         170     DTX2
    1646  F     4.717E-02         170     YOD1
    1647  F     4.717E-02         170     PFKFB2
    1648  F     4.717E-02         170     ZNF185
    1649  F     4.717E-02         170     DNAJC4
    1650  F     4.717E-02         170     SBDS
    1651  F     4.717E-02         170     TYW1
    1652  F     4.717E-02         170     PLCB3
    1653  F     4.717E-02         170     CLIP2
    1654  F     4.717E-02         170     UGGT2
    1655  F     4.717E-02         170     AHSG
    1656  F     4.717E-02         170     GOLIM4
    1657  F     4.717E-02         170     CDC42EP5
    1658  F     4.717E-02         170     ENTPD6
    1659  F     4.717E-02         170     TNP1
    1660  F     4.717E-02         170     MTMR14
    1661  F     4.717E-02         170     PRDX4
    1662  F     4.717E-02         170     LHFPL4
    1663  F     4.717E-02         170     FAM9A
    1664  F     4.717E-02         170     MAGEH1
    1665  F     4.717E-02         170     GGN
    1666  F     4.717E-02         170     CCDC66
    1667  F     4.717E-02         170     PLEKHA3
    1668  F     4.717E-02         170     RTKN
    1669  F     4.717E-02         170     IGFBP2
    1670  F     4.717E-02         170     SCARF2
    1671  F     4.717E-02         170     DGCR8
    1672  F     4.717E-02         170     GPD1L
    1673  F     4.717E-02         170     TADA3
    1674  F     4.717E-02         170     HIC2
    1675  F     4.717E-02         170     GPR173
    1676  F     4.717E-02         170     EGLN2
    1677  F     4.717E-02         170     KLHL34
    1678  F     4.717E-02         170     SEMA4C
    1679  F     4.717E-02         170     ETS2
    1680  F     4.717E-02         170     ACVR2B
    1681  F     4.717E-02         170     AAMP
    1682  F     4.717E-02         170     IHH
    1683  F     4.717E-02         170     CBR1
    1684  F     4.717E-02         170     RRBP1
    1685  F     4.717E-02         170     MGME1
    1686  F     4.717E-02         170     KIAA1841
    1687  F     4.717E-02         170     ZNF660
    1688  F     4.717E-02         170     FHL2
    1689  F     4.717E-02         170     ZNF527
    1690  F     4.717E-02         170     C2orf40
    1691  F     4.717E-02         170     CD79A
    1692  F     4.717E-02         170     GUCD1
    1693  F     4.717E-02         170     EDA
    1694  F     4.717E-02         170     UXS1
    1695  F     4.717E-02         170     HOXD9
    1696  F     4.717E-02         170     C3orf58
    1697  F     4.717E-02         170     PHF20
    1698  F     4.717E-02         170     HIGD1A
    1699  F     4.717E-02         170     HOXD10
    1700  F     4.717E-02         170     ZBED2
    1701  F     4.717E-02         170     ZNF154
    1702  F     4.717E-02         170     ZNF701
    1703  F     4.717E-02         170     FUZ
    1704  F     4.717E-02         170     EIF3K
    1705  F     4.717E-02         170     C19orf18
    1706  F     4.717E-02         170     ERGIC3
    1707  F     4.717E-02         170     IFNL2
    1708  F     4.717E-02         170     EAF2
    1709  F     4.717E-02         170     SLC6A6
    1710  F     4.717E-02         170     C2orf80
    1711  F     4.717E-02         170     GTF2E1
    1712  F     4.717E-02         170     LSS
    1713  F     4.717E-02         170     BRK1
    1714  F     4.717E-02         170     IL1B
    1715  F     4.717E-02         170     SEMA3G
    1716  F     4.717E-02         170     METTL6
    1717  F     4.717E-02         170     TIPARP
    1718  F     4.717E-02         170     FAM117B
    1719  F     4.717E-02         170     CLC
    1720  F     4.717E-02         170     CD28
    1721  F     4.717E-02         170     DYRK1B
    1722  F     4.717E-02         170     C19orf48
    1723  F     4.717E-02         170     CLEC11A
    1724  F     4.717E-02         170     PPARG
    1725  F     4.717E-02         170     TMEM43
    1726  F     4.717E-02         170     SH3KBP1
    1727  F     4.717E-02         170     ZNF671
    1728  F     4.717E-02         170     EMC10
    1729  F     4.717E-02         170     RFTN2
    1730  F     4.717E-02         170     SYP
    1731  F     4.717E-02         170     COQ10B
    1732  F     4.717E-02         170     NUMBL
    1733  F     4.717E-02         170     GAP43
    1734  F     4.717E-02         170     NABP1
    1735  F     4.717E-02         170     KCNIP3
    1736  F     4.717E-02         170     GDF5
    1737  F     4.717E-02         170     VRK3
    1738  F     4.717E-02         170     CAPN12
    1739  F     4.717E-02         170     REM1
    1740  F     4.717E-02         170     BCL2L1
    1741  F     4.717E-02         170     UFD1L
    1742  F     4.717E-02         170     IFT80
    1743  F     4.717E-02         170     SLC39A10
    1744  F     4.717E-02         170     IL17RC
    1745  F     4.717E-02         170     UQCC1
    1746  F     4.717E-02         170     SIGLEC14
    1747  F     4.717E-02         170     PLAGL2
    1748  F     4.717E-02         170     POPDC2
    1749  F     4.717E-02         170     C2orf66
    1750  F     4.717E-02         170     UBE2E2
    1751  F     4.717E-02         170     BID
    1752  F     4.717E-02         170     CECR5
    1753  F     4.717E-02         170     PLA1A
    1754  F     4.717E-02         170     SCAF1
    1755  F     4.717E-02         170     CCDC117
    1756  F     4.717E-02         170     XBP1
    1757  F     4.717E-02         170     EIF4G1
    1758  F     4.717E-02         170     MYEOV2
    1759  F     4.717E-02         170     SMEK2
    1760  F     4.717E-02         170     GDAP1L1
    1761  F     4.717E-02         170     PLAUR
    1762  F     4.717E-02         170     ITPA
    1763  F     4.717E-02         170     ACMSD
    1764  F     4.717E-02         170     ALAS2
    1765  F     4.717E-02         170     ZBTB45
    1766  F     4.717E-02         170     PRND
    1767  F     4.717E-02         170     SLC5A1
    1768  F     4.717E-02         170     ALG3
    1769  F     4.717E-02         170     GAGE10
    1770  F     4.717E-02         170     LRRN4
    1771  F     4.717E-02         170     KYNU
    1772  F     4.717E-02         170     PPP1R7
    1773  F     4.717E-02         170     MCM8
    1774  F     4.717E-02         170     BIRC8
    1775  F     4.717E-02         170     AWAT2
    1776  F     4.717E-02         170     CHMP2B
    1777  F     4.717E-02         170     CD47
    1778  F     4.717E-02         170     ETAA1
    1779  F     4.717E-02         170     PRADC1
    1780  F     4.717E-02         170     DENND6B
    1781  F     4.717E-02         170     IL18RAP
    1782  F     4.717E-02         170     TUBA3E
    1783  F     4.717E-02         170     SRXN1
    1784  F     4.717E-02         170     ASB12
    1785  F     4.717E-02         170     RBM42
    1786  F     4.717E-02         170     PLEK
    1787  F     4.717E-02         170     IL1RL1
    1788  F     4.717E-02         170     PFKFB1
    1789  F     4.717E-02         170     HAUS5
    1790  F     4.717E-02         170     ZC4H2
    1791  F     4.717E-02         170     RYK
    1792  F     4.717E-02         170     KRTAP13.4
    1793  F     4.717E-02         170     NFKBID
    1794  F     4.717E-02         170     NDUFA3
    1795  F     4.717E-02         170     MIOX
    1796  F     4.717E-02         170     DMD
    1797  F     4.717E-02         170     MON1A
    1798  F     4.717E-02         170     SDC4
    1799  F     4.717E-02         170     WFDC6
    1800  F     4.717E-02         170     CACNG6
    1801  F     4.717E-02         170     C19orf55
    1802  F     4.717E-02         170     IL17RB
    1803  F     4.717E-02         170     ZNF444
    1804  F     4.717E-02         170     SEPTIN2
    1805  F     4.717E-02         170     TGFBRAP1
    1806  F     4.717E-02         170     FMNL2
    1807  F     4.717E-02         170     ZNF321P
    1808  F     4.717E-02         170     TMEM50B
    1809  F     4.717E-02         170     CRYGD
    1810  F     4.717E-02         170     DCUN1D1
    1811  F     4.717E-02         170     TNFAIP6
    1812  F     4.717E-02         170     CTPS2
    1813  F     4.717E-02         170     ZNF502
    1814  F     4.717E-02         170     TBC1D10A
    1815  F     4.717E-02         170     NANOS2
    1816  F     4.717E-02         170     ZNF583
    1817  F     4.717E-02         170     GNB4
    1818  F     4.717E-02         170     NIPSNAP1
    1819  F     4.717E-02         170     ZNF35
    1820  F     4.717E-02         170     MRPS6
    1821  F     4.717E-02         170     TMEM110
    1822  F     4.717E-02         170     GPD2
    1823  F     4.717E-02         170     STK11IP
    1824  F     4.717E-02         170     SLC35E4
    1825  F     4.717E-02         170     ADIG
    1826  F     4.717E-02         170     ESYT3
    1827  F     4.717E-02         170     B3GNT5
    1828  F     4.717E-02         170     HMCES
    1829  F     4.717E-02         170     ERF
    1830  F     4.716E-02         170     ZC3H12B
    1831  F     4.714E-02         170     DHFRL1
    1832  F     4.713E-02         170     TGM1
    1833  F     4.713E-02         170     CR2
    1834  F     4.711E-02         170     CORO2A
    1835  F     4.711E-02         170     MSH2
    1836  F     4.710E-02         170     MYBPC2
    1837  F     4.710E-02         170     HEPH
    1838  F     4.710E-02         170     ASCL4
    1839  F     4.710E-02         170     D2HGDH
    1840  F     4.710E-02         170     CEP68
    1841  F     4.710E-02         170     LAMTOR3
    1842  F     4.710E-02         170     KRTAP9.3
    1843  F     4.710E-02         170     RNU6.811P
    1844  F     4.710E-02         170     TAMM41
    1845  F     4.710E-02         170     CDC6
    1846  F     4.710E-02         170     AKR1CL1
    1847  F     4.710E-02         170     DBR1
    1848  F     4.710E-02         170     KRR1
    1849  F     4.710E-02         170     POLRMT
    1850  F     4.710E-02         170     FDCSP
    1851  F     4.710E-02         170     MIR4726
    1852  F     4.710E-02         170     STATH
    1853  F     4.710E-02         170     GTPBP4
    1854  F     4.710E-02         170     KRT25
    1855  F     4.710E-02         170     C12orf76
    1856  F     4.710E-02         170     PKD2
    1857  F     4.710E-02         170     EID3
    1858  F     4.710E-02         170     TRMT1L
    1859  F     4.710E-02         170     ZFAND5
    1860  F     4.710E-02         170     HCAR1
    1861  F     4.710E-02         170     ZPBP2
    1862  F     4.710E-02         170     XRCC5
    1863  F     4.710E-02         170     C12orf43
    1864  F     4.710E-02         170     FBXO28
    1865  F     4.710E-02         170     RAB4A
    1866  F     4.710E-02         170     GHDC
    1867  F     4.710E-02         170     SIX5
    1868  F     4.710E-02         170     ZNF549
    1869  F     4.710E-02         170     COL6A5
    1870  F     4.710E-02         170     C9orf85
    1871  F     4.710E-02         170     SEPHS1
    1872  F     4.710E-02         170     KLHL30
    1873  F     4.710E-02         170     TCERG1L
    1874  F     4.710E-02         170     ZNF679
    1875  F     4.710E-02         170     CTNNAL1
    1876  F     4.710E-02         170     TP53INP2
    1877  F     4.710E-02         170     EBF3
    1878  F     4.710E-02         170     FEV
    1879  F     4.710E-02         170     PRKCD
    1880  F     4.710E-02         170     BTBD17
    1881  F     4.710E-02         170     C2
    1882  F     4.710E-02         170     XPR1
    1883  F     4.710E-02         170     WDFY1
    1884  F     4.710E-02         170     COMMD2
    1885  F     4.710E-02         170     EIF3F
    1886  F     4.710E-02         170     TMSB15A
    1887  F     4.710E-02         170     LRRN3
    1888  F     4.710E-02         170     RAB38
    1889  F     4.710E-02         170     PFDN6
    1890  F     4.710E-02         170     RDH8
    1891  F     4.710E-02         170     DAXX
    1892  F     4.710E-02         170     MED17
    1893  F     4.710E-02         170     VN1R2
    1894  F     4.710E-02         170     MARVELD3
    1895  F     4.710E-02         170     S1PR2
    1896  F     4.710E-02         170     INPP5J
    1897  F     4.710E-02         170     TMEM150A
    1898  F     4.710E-02         170     TSGA13
    1899  F     4.710E-02         170     CDRT1
    1900  F     4.710E-02         170     ZNF793
    1901  F     4.710E-02         170     TRAPPC5
    1902  F     4.710E-02         170     DBI
    1903  F     4.710E-02         170     ZKSCAN7
    1904  F     4.710E-02         170     HPS4
    1905  F     4.710E-02         170     DNAJB13
    1906  F     4.710E-02         170     TANK
    1907  F     4.710E-02         170     ATOH8
    1908  F     4.710E-02         170     PAK1
    1909  F     4.710E-02         170     BLOC1S4
    1910  F     4.710E-02         170     ANGPTL4
    1911  F     4.710E-02         170     LILRB3
    1912  F     4.710E-02         170     TBCB
    1913  F     4.710E-02         170     TCF12
    1914  F     4.710E-02         170     PLP2
    1915  F     4.710E-02         170     ZNF787
    1916  F     4.710E-02         170     OR8G1
    1917  F     4.710E-02         170     RTN4
    1918  F     4.710E-02         170     OR8B4
    1919  F     4.710E-02         170     TTLL10
    1920  F     4.710E-02         170     GPI
    1921  F     4.710E-02         170     MOK
    1922  F     4.710E-02         170     CHEK1
    1923  F     4.710E-02         170     FOXRED1
    1924  F     4.710E-02         170     PER1
    1925  F     4.710E-02         170     DLX6
    1926  F     4.710E-02         170     BTN3A1
    1927  F     4.710E-02         170     C1orf186
    1928  F     4.710E-02         170     HYOU1
    1929  F     4.710E-02         170     SLC12A9
    1930  F     4.710E-02         170     MXRA8
    1931  F     4.710E-02         170     HIGD2A
    1932  F     4.710E-02         170     CYP26B1
    1933  F     4.710E-02         170     GNB2
    1934  F     4.710E-02         170     SLC25A20
    1935  F     4.710E-02         170     SLC41A1
    1936  F     4.710E-02         170     TMEM163
    1937  F     4.710E-02         170     MAGEF1
    1938  F     4.710E-02         170     VN1R85P
    1939  F     4.710E-02         170     NONO
    1940  F     4.710E-02         170     ZNF540
    1941  F     4.710E-02         170     NFXL1
    1942  F     4.710E-02         170     OSGEPL1
    1943  F     4.710E-02         170     OR6C75
    1944  F     4.710E-02         170     S1PR4
    1945  F     4.710E-02         170     STK19
    1946  F     4.710E-02         170     TBX1
    1947  F     4.710E-02         170     CCNQ
    1948  F     4.710E-02         170     FSD1
    1949  F     4.710E-02         170     PDCD6IP
    1950  F     4.710E-02         170     PYGB
    1951  F     4.710E-02         170     PPM1B
    1952  F     4.710E-02         170     ZNF775
    1953  F     4.710E-02         170     SLC6A7
    1954  F     4.710E-02         170     ZNF554
    1955  F     4.710E-02         170     VMA21
    1956  F     4.710E-02         170     DNMT3L
    1957  F     4.710E-02         170     CTLA4
    1958  F     4.710E-02         170     TCEANC
    1959  F     4.710E-02         170     NDFIP1
    1960  F     4.710E-02         170     PAX5
    1961  F     4.710E-02         170     CALCA
    1962  F     4.710E-02         170     SGTA
    1963  F     4.710E-02         170     GADD45B
    1964  F     4.710E-02         170     B3GAT3
    1965  F     4.710E-02         170     TMPRSS9
    1966  F     4.710E-02         170     SUN5
    1967  F     4.710E-02         170     CCDC93
    1968  F     4.710E-02         170     CYCSP41
    1969  F     4.710E-02         170     GTF2F1
    1970  F     4.710E-02         170     TTC5
    1971  F     4.710E-02         170     EIF5A2
    1972  F     4.710E-02         170     FABP6
    1973  F     4.710E-02         170     SLC25A41
    1974  F     4.710E-02         170     KRT80
    1975  F     4.710E-02         170     ANKRD33
    1976  F     4.710E-02         170     ZFX
    1977  F     4.710E-02         170     SLC35A5
    1978  F     4.710E-02         170     AKAP14
    1979  F     4.710E-02         170     APMAP
    1980  F     4.710E-02         170     HOXD11
    1981  F     4.710E-02         170     OIP5
    1982  F     4.710E-02         170     BNIP2
    1983  F     4.710E-02         170     PACRGL
    1984  F     4.710E-02         170     POTEG
    1985  F     4.709E-02         170     UPK1A
    1986  F     4.709E-02         170     HNRNPK
    1987  F     4.709E-02         170     GJC1
    1988  F     4.708E-02         170     UACA
    1989  F     4.708E-02         170     RAB40AL
    1990  F     4.708E-02         170     KCNE4
    1991  F     4.708E-02         170     KCNE1
    1992  F     4.708E-02         170     NANOS1
    1993  F     4.708E-02         170     SC5D
    1994  F     4.708E-02         170     PITPNB
    1995  F     4.708E-02         170     PPAN
    1996  F     4.707E-02         170     ZNF449
    1997  F     4.707E-02         170     CCDC174
    1998  F     4.704E-02         170     DCPS
