    Rank Group    Score       Missing     Variable
    2066  F     2.785E-07           0     THNSL1
    2067  F     2.784E-07           0     NUDT5
    2068  F     2.783E-07           0     ARHGEF37
    2069  F     2.780E-07           0     MAVS
    2070  F     2.778E-07           0     MROH8
    2071  F     2.778E-07           0     ALS2CL
    2072  F     2.776E-07           0     CDK15
    2073  F     2.776E-07           0     AP1B1
    2074  F     2.776E-07           0     MAPRE1
    2075  F     2.775E-07           0     CNKSR2
    2076  F     2.774E-07           0     CRHR1
    2077  F     2.773E-07           0     SSH1
    2078  F     2.773E-07           0     NIF3L1
    2079  F     2.773E-07           0     UGT2B7
    2080  F     2.772E-07           0     GMCL1
    2081  F     2.771E-07           0     EVC2
    2082  F     2.768E-07           0     MRGPRF
    2083  F     2.767E-07           0     ARIH1
    2084  F     2.767E-07           0     DOT1L
    2085  F     2.766E-07           0     TIAL1
    2086  F     2.766E-07           0     RHPN2
    2087  F     2.762E-07           0     KDELC1
    2088  F     2.761E-07           0     MAMDC2
    2089  F     2.761E-07           0     DCDC2
    2090  F     2.760E-07           0     ZNF420
    2091  F     2.760E-07           0     OR6B3
    2092  F     2.759E-07           0     ERCC6L
    2093  F     2.759E-07           0     GRK7
    2094  F     2.757E-07           0     ASNS
    2095  F     2.756E-07           0     NRROS
    2096  F     2.756E-07           0     ZNF75D
    2097  F     2.754E-07           0     SMARCC2
    2098  F     2.753E-07           0     FAM83D
    2099  F     2.753E-07           0     HNRNPK
    2100  F     2.752E-07           0     ZNF790
    2101  F     2.751E-07           0     EPS8L1
    2102  F     2.749E-07           0     METTL21B
    2103  F     2.745E-07           0     TESPA1
    2104  F     2.744E-07           0     HNF1A
    2105  F     2.744E-07           0     FADS1
    2106  F     2.742E-07           0     TOR4A
    2107  F     2.740E-07           0     ZFP36L2
    2108  F     2.736E-07           0     DGAT2
    2109  F     2.736E-07           0     IGSF1
    2110  F     2.736E-07           0     OR10G8
    2111  F     2.732E-07           0     LBR
    2112  F     2.731E-07           0     MAGEL2
    2113  F     2.731E-07           0     SLC39A10
    2114  F     2.730E-07           0     NKX6.2
    2115  F     2.728E-07           0     URGCP
    2116  F     2.727E-07           0     ZNF347
    2117  F     2.727E-07           0     SH3TC2
    2118  F     2.727E-07           0     ARSE
    2119  F     2.725E-07           0     EPHB6
    2120  F     2.723E-07           0     THUMPD3
    2121  F     2.723E-07           0     CPO
    2122  F     2.723E-07           0     GPR35
    2123  F     2.720E-07           0     ZNF230
    2124  F     2.719E-07           0     MORC4
    2125  F     2.718E-07           0     GAB4
    2126  F     2.718E-07           0     TRPM8
    2127  F     2.716E-07           0     RNF207
    2128  F     2.715E-07           0     NGEF
    2129  F     2.714E-07           0     HIPK2
    2130  F     2.713E-07           0     POLN
    2131  F     2.712E-07           0     FZD2
    2132  F     2.712E-07           0     NAALADL1
    2133  F     2.712E-07           0     RS1
    2134  F     2.712E-07           0     EDF1
    2135  F     2.711E-07           0     FRMD7
    2136  F     2.710E-07           0     IGLC1
    2137  F     2.710E-07           0     CMKLR1
    2138  F     2.710E-07           0     SELV
    2139  F     2.709E-07           0     FRMD3
    2140  F     2.709E-07           0     TMEM107
    2141  F     2.708E-07           0     ELF3
    2142  F     2.708E-07           0     EIF2AK3
    2143  F     2.706E-07           0     PALM2AKAP2
    2144  F     2.706E-07           0     DCBLD2
    2145  F     2.706E-07           0     ZIM2
    2146  F     2.705E-07           0     NCBP2
    2147  F     2.704E-07           0     STAC2
    2148  F     2.704E-07           0     ARHGAP27
    2149  F     2.703E-07           0     SERPINA6
    2150  F     2.703E-07           0     COL6A1
    2151  F     2.703E-07           0     RBM4
    2152  F     2.702E-07           0     ACY1
    2153  F     2.702E-07           0     FZD9
    2154  F     2.701E-07           0     PITPNM2
    2155  F     2.701E-07           0     KRT3
    2156  F     2.701E-07           0     SYT14
    2157  F     2.696E-07           0     GPR75.ASB3
    2158  F     2.694E-07           0     DCAF12L2
    2159  F     2.692E-07           0     PANK3
    2160  F     2.692E-07           0     PLXND1
    2161  F     2.691E-07           0     KBTBD8
    2162  F     2.691E-07           0     MTA3
    2163  F     2.690E-07           0     LIG4
    2164  F     2.689E-07           0     WDR88
    2165  F     2.689E-07           0     PGM5
    2166  F     2.688E-07           0     HIST1H4H
    2167  F     2.688E-07           0     PHF8
    2168  F     2.688E-07           0     SLMAP
    2169  F     2.687E-07           0     EPM2AIP1
    2170  F     2.686E-07           0     NCKAP5
    2171  F     2.683E-07           0     CPXM1
    2172  F     2.683E-07           0     ZFP82
    2173  F     2.681E-07           0     CCDC142
    2174  F     2.681E-07           0     GMPPA
    2175  F     2.680E-07           0     SLC22A10
    2176  F     2.680E-07           0     BEST1
    2177  F     2.679E-07           0     PAX1
    2178  F     2.678E-07           0     POU6F1
    2179  F     2.678E-07           0     GAB3
    2180  F     2.678E-07           0     RAB40A
    2181  F     2.677E-07           0     ASIC4
    2182  F     2.675E-07           0     PLCB4
    2183  F     2.673E-07           0     MSH6
    2184  F     2.673E-07           0     SEPTIN5
    2185  F     2.673E-07           0     RELL2
    2186  F     2.673E-07           0     ZGPAT
    2187  F     2.668E-07           0     MYO9A
    2188  F     2.668E-07           0     NAGLU
    2189  F     2.667E-07           0     RPH3A
    2190  F     2.666E-07           0     ITGB1
    2191  F     2.665E-07           0     ESAM
    2192  F     2.663E-07           0     UPF2
    2193  F     2.662E-07           0     FAM46D
    2194  F     2.662E-07           0     VPS8
    2195  F     2.661E-07           0     TMEM202
    2196  F     2.661E-07           0     EDAR
    2197  F     2.659E-07           0     YTHDC1
    2198  F     2.658E-07           0     REG1B
    2199  F     2.658E-07           0     DPPA2
    2200  F     2.657E-07           0     DNAJC30
    2201  F     2.657E-07           0     PCDHB14
    2202  F     2.655E-07           0     ATRN
    2203  F     2.651E-07           0     SAGE1
    2204  F     2.651E-07           0     CEACAM18
    2205  F     2.650E-07           0     ZNF677
    2206  F     2.649E-07           0     ZMIZ2
    2207  F     2.647E-07           0     TYR
    2208  F     2.646E-07           0     IRF9
    2209  F     2.645E-07           0     BUB1
    2210  F     2.642E-07           0     ZEB1
    2211  F     2.642E-07           0     EGFL6
    2212  F     2.641E-07           0     IRAK1
    2213  F     2.639E-07           0     MYL3
    2214  F     2.638E-07           0     CCSER1
    2215  F     2.637E-07           0     CLEC4F
    2216  F     2.636E-07           0     WHSC1
    2217  F     2.636E-07           0     MYH7B
    2218  F     2.635E-07           0     SEMA3D
    2219  F     2.635E-07           0     EBF1
    2220  F     2.635E-07           0     FILIP1L
    2221  F     2.633E-07           0     HEG1
    2222  F     2.633E-07           0     BPNT1
    2223  F     2.632E-07           0     PCCB
    2224  F     2.631E-07           0     ARVCF
    2225  F     2.631E-07           0     BRCA1
    2226  F     2.629E-07           0     MED25
    2227  F     2.626E-07           0     UBA6
    2228  F     2.625E-07           0     VAV1
    2229  F     2.625E-07           0     ARSD
    2230  F     2.624E-07           0     ZNF10
    2231  F     2.621E-07           0     ZNF275
    2232  F     2.620E-07           0     INHBA
    2233  F     2.619E-07           0     CNTN2
    2234  F     2.618E-07           0     UBE4B
    2235  F     2.615E-07           0     SYNE3
    2236  F     2.613E-07           0     WFDC5
    2237  F     2.613E-07           0     HS6ST2
    2238  F     2.613E-07           0     ZFPL1
    2239  F     2.612E-07           0     F13B
    2240  F     2.612E-07           0     MAML2
    2241  F     2.611E-07           0     LIN54
    2242  F     2.609E-07           0     SPSB4
    2243  F     2.608E-07           0     ARHGAP31
    2244  F     2.607E-07           0     IQCG
    2245  F     2.606E-07           0     CD6
    2246  F     2.606E-07           0     BRSK1
    2247  F     2.605E-07           0     THAP7
    2248  F     2.604E-07           0     SMR3B
    2249  F     2.602E-07           0     FAM81A
    2250  F     2.602E-07           0     TAF1L
    2251  F     2.602E-07           0     FGF13
    2252  F     2.602E-07           0     NCF2
    2253  F     2.602E-07           0     UNC45B
    2254  F     2.602E-07           0     TPCN1
    2255  F     2.601E-07           0     ITIH6
    2256  F     2.600E-07           0     HNRNPD
    2257  F     2.599E-07           0     ADRB2
    2258  F     2.599E-07           0     ZNF226
    2259  F     2.597E-07           0     FAM188A
    2260  F     2.597E-07           0     TMEM8B
    2261  F     2.596E-07           0     VWA7
    2262  F     2.595E-07           0     KRT76
    2263  F     2.594E-07           0     SMARCAD1
    2264  F     2.593E-07           0     XCR1
    2265  F     2.592E-07           0     WSCD2
    2266  F     2.591E-07           0     CEP135
    2267  F     2.590E-07           0     DNAI2
    2268  F     2.589E-07           0     DCTN1
    2269  F     2.589E-07           0     OS9
    2270  F     2.589E-07           0     MCM3AP
    2271  F     2.589E-07           0     USO1
    2272  F     2.586E-07           0     MSH2
    2273  F     2.585E-07           0     NSDHL
    2274  F     2.585E-07           0     SH3PXD2B
    2275  F     2.582E-07           0     CXCL10
    2276  F     2.582E-07           0     RGS19
    2277  F     2.581E-07           0     TBC1D17
    2278  F     2.579E-07           0     FHL1
    2279  F     2.578E-07           0     WFS1
    2280  F     2.578E-07           0     PRELP
    2281  F     2.578E-07           0     PRPF18
    2282  F     2.577E-07           0     BANK1
    2283  F     2.576E-07           0     ESF1
    2284  F     2.575E-07           0     KRTAP13.1
    2285  F     2.575E-07           0     CASC10
    2286  F     2.575E-07           0     IFNAR2
    2287  F     2.575E-07           0     GLT1D1
    2288  F     2.574E-07           0     SEC14L3
    2289  F     2.572E-07           0     CKB
    2290  F     2.572E-07           0     FARSB
    2291  F     2.572E-07           0     KCNJ6
    2292  F     2.568E-07           0     DPYSL3
    2293  F     2.567E-07           0     ALB
    2294  F     2.566E-07           0     RGL4
    2295  F     2.566E-07           0     MFSD7
    2296  F     2.564E-07           0     PEX12
    2297  F     2.563E-07           0     ADCK4
    2298  F     2.559E-07           0     KIAA1161
    2299  F     2.558E-07           0     LIMK2
    2300  F     2.558E-07           0     DLK1
    2301  F     2.557E-07           0     PRR23B
    2302  F     2.557E-07           0     AADACL2
    2303  F     2.555E-07           0     POLR2B
    2304  F     2.554E-07           0     PEX1
    2305  F     2.554E-07           0     P4HA3
    2306  F     2.553E-07           0     PPEF2
    2307  F     2.552E-07           0     TCP11L2
    2308  F     2.552E-07           0     PCDH11X
    2309  F     2.549E-07           0     ABCG1
    2310  F     2.547E-07           0     KRTAP1.1
    2311  F     2.546E-07           0     LCP2
    2312  F     2.546E-07           0     MYH14
    2313  F     2.546E-07           0     DYNC1I1
    2314  F     2.545E-07           0     PLCG1
    2315  F     2.544E-07           0     RNF25
    2316  F     2.544E-07           0     SMR3A
    2317  F     2.544E-07           0     OR1M1
    2318  F     2.543E-07           0     ZNF18
    2319  F     2.539E-07           0     USP22
    2320  F     2.538E-07           0     DENND5A
    2321  F     2.537E-07           0     HSPD1
    2322  F     2.537E-07           0     ARID5A
    2323  F     2.536E-07           0     LXN
    2324  F     2.536E-07           0     VPS33A
    2325  F     2.534E-07           0     MME
    2326  F     2.532E-07           0     PTPRA
    2327  F     2.532E-07           0     SLC26A5
    2328  F     2.532E-07           0     DCAF4L1
    2329  F     2.531E-07           0     ZIC3
    2330  F     2.529E-07           0     ZNF70
    2331  F     2.527E-07           0     PHKG1
    2332  F     2.527E-07           0     UGT1A7
    2333  F     2.527E-07           0     MITD1
    2334  F     2.526E-07           0     JMJD4
    2335  F     2.526E-07           0     ABCC5
    2336  F     2.525E-07           0     SLC35G2
    2337  F     2.524E-07           0     SLC2A13
    2338  F     2.523E-07           0     PTPRE
    2339  F     2.521E-07           0     MED12L
    2340  F     2.521E-07           0     KRT12
    2341  F     2.521E-07           0     KRIT1
    2342  F     2.518E-07           0     PIGA
    2343  F     2.518E-07           0     C20orf26
    2344  F     2.517E-07           0     CCKAR
    2345  F     2.516E-07           0     STAC
    2346  F     2.516E-07           0     ERV3.1
    2347  F     2.515E-07           0     ZNF600
    2348  F     2.515E-07           0     C9orf152
    2349  F     2.515E-07           0     FANCB
    2350  F     2.514E-07           0     DRD5
    2351  F     2.514E-07           0     ABCG4
    2352  F     2.514E-07           0     SLC22A9
    2353  F     2.513E-07           0     GLRA2
    2354  F     2.512E-07           0     NRP1
    2355  F     2.512E-07           0     MZF1
    2356  F     2.511E-07           0     CHRM2
    2357  F     2.511E-07           0     ARSH
    2358  F     2.510E-07           0     PEX5L
    2359  F     2.509E-07           0     ZC3H12B
    2360  F     2.508E-07           0     HDLBP
    2361  F     2.506E-07           0     ATCAY
    2362  F     2.505E-07           0     CADM2
    2363  F     2.502E-07           0     CDC25A
    2364  F     2.500E-07           0     CCDC88B
    2365  F     2.500E-07           0     PCED1B
    2366  F     2.499E-07           0     HTR4
    2367  F     2.498E-07           0     FAM86C1
    2368  F     2.498E-07           0     PPFIA1
    2369  F     2.496E-07           0     SCFD2
    2370  F     2.493E-07           0     AKAP10
    2371  F     2.489E-07           0     SGOL2
    2372  F     2.488E-07           0     ZNF565
    2373  F     2.486E-07           0     KIF3B
    2374  F     2.485E-07           0     IQCB1
    2375  F     2.485E-07           0     SLC26A1
    2376  F     2.485E-07           0     SERTAD2
    2377  F     2.484E-07           0     USP34
    2378  F     2.481E-07           0     HTT
    2379  F     2.477E-07           0     TLE6
    2380  F     2.476E-07           0     DDC
    2381  F     2.474E-07           0     ITK
    2382  F     2.474E-07           0     IPO7
    2383  F     2.472E-07           0     BDKRB2
    2384  F     2.472E-07           0     NPEPPS
    2385  F     2.472E-07           0     FAIM3
    2386  F     2.471E-07           0     SLC16A7
    2387  F     2.471E-07           0     KIAA1614
    2388  F     2.470E-07           0     SPCS2
    2389  F     2.469E-07           0     FLRT3
    2390  F     2.469E-07           0     RSU1
    2391  F     2.469E-07           0     CYP27A1
    2392  F     2.467E-07           0     MEN1
    2393  F     2.466E-07           0     HYAL2
    2394  F     2.466E-07           0     USP44
    2395  F     2.465E-07           0     MPHOSPH9
    2396  F     2.464E-07           0     HSPA8
    2397  F     2.463E-07           0     GDI1
    2398  F     2.462E-07           0     KLF4
    2399  F     2.462E-07           0     AAAS
    2400  F     2.461E-07           0     IL11RA
    2401  F     2.461E-07           0     RAB3IP
    2402  F     2.460E-07           0     SHB
    2403  F     2.460E-07           0     ZNF385D
    2404  F     2.459E-07           0     PER3
    2405  F     2.458E-07           0     HCK
    2406  F     2.456E-07           0     MOSPD1
    2407  F     2.454E-07           0     OCRL
    2408  F     2.454E-07           0     OR4Q3
    2409  F     2.452E-07           0     ZNF256
    2410  F     2.452E-07           0     NOC4L
    2411  F     2.452E-07           0     NDRG2
    2412  F     2.450E-07           0     YEATS4
    2413  F     2.450E-07           0     PAX8
    2414  F     2.450E-07           0     OGT
    2415  F     2.450E-07           0     APTX
    2416  F     2.449E-07           0     PROC
    2417  F     2.448E-07           0     ZNF132
    2418  F     2.447E-07           0     ANXA1
    2419  F     2.446E-07           0     SYTL4
    2420  F     2.443E-07           0     CCDC27
    2421  F     2.443E-07           0     UGT2B4
    2422  F     2.442E-07           0     NHSL2
    2423  F     2.438E-07           0     KRTAP10.8
    2424  F     2.437E-07           0     ZNF416
    2425  F     2.436E-07           0     RECK
    2426  F     2.435E-07           0     C22orf31
    2427  F     2.435E-07           0     SUV420H1
    2428  F     2.435E-07           0     OR4L1
    2429  F     2.435E-07           0     IL13RA2
    2430  F     2.434E-07           0     PAK4
    2431  F     2.434E-07           0     DFNB59
    2432  F     2.434E-07           0     MAGED2
    2433  F     2.433E-07           0     WDR20
    2434  F     2.432E-07           0     THAP4
    2435  F     2.432E-07           0     FMNL1
    2436  F     2.430E-07           0     CEACAM5
    2437  F     2.430E-07           0     CCDC141
    2438  F     2.428E-07           0     ZCCHC5
    2439  F     2.426E-07           0     HSP90B1
    2440  F     2.426E-07           0     USP15
    2441  F     2.425E-07           0     MPP2
    2442  F     2.425E-07           0     CTDSPL
    2443  F     2.424E-07           0     PPP3CA
    2444  F     2.423E-07           0     SEZ6L
    2445  F     2.422E-07           0     GPR84
    2446  F     2.420E-07           0     ZNF280C
    2447  F     2.420E-07           0     MID1
    2448  F     2.420E-07           0     TMEM190
    2449  F     2.419E-07           0     MAGEA10
    2450  F     2.418E-07           0     KSR2
    2451  F     2.418E-07           0     ZNF711
    2452  F     2.418E-07           0     STAT2
    2453  F     2.417E-07           0     UBASH3A
    2454  F     2.417E-07           0     ADCY5
    2455  F     2.414E-07           0     FOSB
    2456  F     2.414E-07           0     PIKFYVE
    2457  F     2.412E-07           0     CHD3
    2458  F     2.409E-07           0     TEK
    2459  F     2.409E-07           0     ECT2
    2460  F     2.409E-07           0     BAG5
    2461  F     2.407E-07           0     MSX2
    2462  F     2.405E-07           0     RHO
    2463  F     2.403E-07           0     LRRC2
    2464  F     2.403E-07           0     DOK7
    2465  F     2.402E-07           0     OR6C74
    2466  F     2.402E-07           0     ALDH1B1
    2467  F     2.400E-07           0     SALL2
    2468  F     2.400E-07           0     DCAF10
    2469  F     2.400E-07           0     TNNI1
    2470  F     2.400E-07           0     CNBD2
    2471  F     2.399E-07           0     CHST13
    2472  F     2.399E-07           0     TTC40
    2473  F     2.398E-07           0     WDR82
    2474  F     2.398E-07           0     CTC1
    2475  F     2.397E-07           0     WDR4
    2476  F     2.397E-07           0     SEC13
    2477  F     2.397E-07           0     TTC3
    2478  F     2.396E-07           0     UGT2A1
    2479  F     2.396E-07           0     C20orf144
    2480  F     2.395E-07           0     UCN3
    2481  F     2.394E-07           0     PCDHGA7
    2482  F     2.394E-07           0     ANKEF1
    2483  F     2.393E-07           0     TPH2
    2484  F     2.391E-07           0     KRT6C
    2485  F     2.390E-07           0     ZNF530
    2486  F     2.390E-07           0     BCCIP
    2487  F     2.389E-07           0     PHKA2
    2488  F     2.388E-07           0     SUPT16H
    2489  F     2.385E-07           0     TMPRSS2
    2490  F     2.384E-07           0     STK33
    2491  F     2.383E-07           0     C1orf65
    2492  F     2.383E-07           0     RTN3
    2493  F     2.382E-07           0     APEX2
    2494  F     2.380E-07           0     POLR1A
    2495  F     2.377E-07           0     DHFRL1
    2496  F     2.374E-07           0     ZNF569
    2497  F     2.373E-07           0     MEST
    2498  F     2.373E-07           0     C15orf54
    2499  F     2.373E-07           0     SLC52A3
    2500  F     2.373E-07           0     TUB
    2501  F     2.373E-07           0     GRB14
    2502  F     2.372E-07           0     LIF
    2503  F     2.371E-07           0     ZBTB32
    2504  F     2.371E-07           0     XRCC1
    2505  F     2.370E-07           0     SPATA32
    2506  F     2.369E-07           0     CLDN17
    2507  F     2.369E-07           0     CPNE9
    2508  F     2.369E-07           0     GAS7
    2509  F     2.368E-07           0     RAB9B
    2510  F     2.366E-07           0     NDST4
    2511  F     2.364E-07           0     XKR7
    2512  F     2.362E-07           0     VGLL1
    2513  F     2.360E-07           0     TSSK2
    2514  F     2.359E-07           0     EEA1
    2515  F     2.358E-07           0     DCTN2
    2516  F     2.358E-07           0     LRRFIP1
    2517  F     2.358E-07           0     DLG3
    2518  F     2.358E-07           0     AP2B1
    2519  F     2.355E-07           0     SCAF4
    2520  F     2.352E-07           0     PSMB11
    2521  F     2.351E-07           0     GP6
    2522  F     2.350E-07           0     TCTA
    2523  F     2.350E-07           0     SLFN11
    2524  F     2.348E-07           0     CUL3
    2525  F     2.347E-07           0     QRICH1
    2526  F     2.344E-07           0     MIA3
    2527  F     2.343E-07           0     ZNF645
    2528  F     2.342E-07           0     ACSBG2
    2529  F     2.341E-07           0     AVPR1A
    2530  F     2.339E-07           0     APEH
    2531  F     2.338E-07           0     ARHGEF12
    2532  F     2.338E-07           0     NEBL
    2533  F     2.338E-07           0     KCNJ5
    2534  F     2.337E-07           0     HERC5
    2535  F     2.333E-07           0     SFMBT2
    2536  F     2.333E-07           0     ZNF862
    2537  F     2.332E-07           0     COL18A1
    2538  F     2.331E-07           0     SLC9C1
    2539  F     2.330E-07           0     CCNT1
    2540  F     2.330E-07           0     CCND1
    2541  F     2.329E-07           0     ZNF221
    2542  F     2.328E-07           0     LARS2
    2543  F     2.328E-07           0     CYTIP
    2544  F     2.326E-07           0     KDM2A
    2545  F     2.326E-07           0     PRR22
    2546  F     2.324E-07           0     NR4A1
    2547  F     2.321E-07           0     PRICKLE1
    2548  F     2.321E-07           0     LILRA4
    2549  F     2.320E-07           0     ACTC1
    2550  F     2.317E-07           0     SMYD1
    2551  F     2.315E-07           0     AMOTL2
    2552  F     2.315E-07           0     GGCX
    2553  F     2.314E-07           0     FAM83G
    2554  F     2.313E-07           0     ZNF776
    2555  F     2.313E-07           0     SMUG1
    2556  F     2.312E-07           0     PGBD4
    2557  F     2.310E-07           0     OR9A2
    2558  F     2.309E-07           0     PRSS23
    2559  F     2.308E-07           0     PSMC4
    2560  F     2.307E-07           0     ZNF431
    2561  F     2.306E-07           0     ZNF211
    2562  F     2.306E-07           0     CLNK
    2563  F     2.306E-07           0     DAGLA
    2564  F     2.305E-07           0     ZCCHC16
    2565  F     2.305E-07           0     SPATA17
    2566  F     2.304E-07           0     SDPR
    2567  F     2.304E-07           0     KDM5B
    2568  F     2.304E-07           0     NKIRAS1
    2569  F     2.303E-07           0     IL1RAP
    2570  F     2.302E-07           0     NAA50
    2571  F     2.302E-07           0     MUC7
    2572  F     2.302E-07           0     EHBP1
    2573  F     2.301E-07           0     SLC3A1
    2574  F     2.301E-07           0     MOGAT1
    2575  F     2.300E-07           0     CBLL1
    2576  F     2.300E-07           0     CCDC103
    2577  F     2.298E-07           0     INTS4
    2578  F     2.297E-07           0     ARHGAP24
    2579  F     2.295E-07           0     UGT1A4
    2580  F     2.295E-07           0     TNFRSF1B
    2581  F     2.293E-07           0     GRIK4
    2582  F     2.293E-07           0     ASB4
    2583  F     2.292E-07           0     ZNF518B
    2584  F     2.291E-07           0     MX1
    2585  F     2.289E-07           0     PSG9
    2586  F     2.289E-07           0     SUN3
    2587  F     2.289E-07           0     AKAP4
    2588  F     2.289E-07           0     PARP6
    2589  F     2.284E-07           0     TGM6
    2590  F     2.283E-07           0     OR4M2
    2591  F     2.283E-07           0     CABP7
    2592  F     2.281E-07           0     GK2
    2593  F     2.281E-07           0     FOLR4
    2594  F     2.281E-07           0     ATP2C1
    2595  F     2.280E-07           0     GPRIN3
    2596  F     2.280E-07           0     SLTM
    2597  F     2.280E-07           0     MTL5
    2598  F     2.279E-07           0     JSRP1
    2599  F     2.277E-07           0     PODXL2
    2600  F     2.275E-07           0     LPCAT4
    2601  F     2.274E-07           0     MUSK
    2602  F     2.273E-07           0     EVX2
    2603  F     2.273E-07           0     PTPN3
    2604  F     2.272E-07           0     OVCH1
    2605  F     2.271E-07           0     CPA2
    2606  F     2.271E-07           0     KRT26
    2607  F     2.269E-07           0     SYNPO
    2608  F     2.269E-07           0     LAIR1
    2609  F     2.268E-07           0     REN
    2610  F     2.268E-07           0     STRIP2
    2611  F     2.267E-07           0     CRB3
    2612  F     2.267E-07           0     PLS3
    2613  F     2.265E-07           0     KRT81
    2614  F     2.265E-07           0     STIP1
    2615  F     2.264E-07           0     ZNF337
    2616  F     2.264E-07           0     KCNJ3
    2617  F     2.264E-07           0     PCBP2
    2618  F     2.263E-07           0     RNASE8
    2619  F     2.263E-07           0     BPIFB6
    2620  F     2.261E-07           0     RNF219
    2621  F     2.261E-07           0     ZNF223
    2622  F     2.260E-07           0     U2SURP
    2623  F     2.260E-07           0     INPP1
    2624  F     2.260E-07           0     LRRC4B
    2625  F     2.259E-07           0     RORB
    2626  F     2.259E-07           0     CD33
    2627  F     2.256E-07           0     CDK20
    2628  F     2.256E-07           0     ARGFX
    2629  F     2.254E-07           0     NTN4
    2630  F     2.254E-07           0     TFRC
    2631  F     2.254E-07           0     SLC17A4
    2632  F     2.253E-07           0     ITGA8
    2633  F     2.252E-07           0     PARP9
    2634  F     2.252E-07           0     ARHGEF7
    2635  F     2.252E-07           0     IRAK3
    2636  F     2.249E-07           0     ACTL7A
    2637  F     2.249E-07           0     F10
    2638  F     2.249E-07           0     GATSL3
    2639  F     2.247E-07           0     G6PC
    2640  F     2.247E-07           0     FAM155A
    2641  F     2.247E-07           0     MYT1
    2642  F     2.246E-07           0     BOC
    2643  F     2.245E-07           0     GPR75
    2644  F     2.244E-07           0     PAGE5
    2645  F     2.244E-07           0     SAFB
    2646  F     2.241E-07           0     WWC3
    2647  F     2.240E-07           0     WNK4
    2648  F     2.240E-07           0     GABBR2
    2649  F     2.239E-07           0     ZNF546
    2650  F     2.238E-07           0     SLC25A45
    2651  F     2.238E-07           0     PTH2R
    2652  F     2.235E-07           0     OR13C5
    2653  F     2.235E-07           0     OR6B1
    2654  F     2.235E-07           0     STK4
    2655  F     2.234E-07           0     UBQLN1
    2656  F     2.230E-07           0     MYBPC1
    2657  F     2.229E-07           0     HSPA12A
    2658  F     2.228E-07           0     FBXL2
    2659  F     2.226E-07           0     AUTS2
    2660  F     2.226E-07           0     OPRL1
    2661  F     2.224E-07           0     AFTPH
    2662  F     2.223E-07           0     PRLHR
    2663  F     2.223E-07           0     SLC37A2
    2664  F     2.223E-07           0     LRRC48
    2665  F     2.223E-07           0     GABRE
    2666  F     2.223E-07           0     ZNF175
    2667  F     2.219E-07           0     OR8D2
    2668  F     2.218E-07           0     KIF4A
    2669  F     2.217E-07           0     PIK3CB
    2670  F     2.213E-07           0     ST8SIA6
    2671  F     2.213E-07           0     MAP6
    2672  F     2.211E-07           0     OPHN1
    2673  F     2.210E-07           0     RLIM
    2674  F     2.210E-07           0     PIP4K2A
    2675  F     2.209E-07           0     TNS3
    2676  F     2.209E-07           0     P2RY6
    2677  F     2.207E-07           0     TGFB2
    2678  F     2.207E-07           0     MTA1
    2679  F     2.207E-07           0     MAP3K10
    2680  F     2.207E-07           0     EIF4G2
    2681  F     2.206E-07           0     HK2
    2682  F     2.206E-07           0     TCTN1
    2683  F     2.204E-07           0     POLA1
    2684  F     2.204E-07           0     HJURP
    2685  F     2.203E-07           0     RSBN1L
    2686  F     2.203E-07           0     SEC23IP
    2687  F     2.203E-07           0     ASNSD1
    2688  F     2.202E-07           0     C3orf56
    2689  F     2.201E-07           0     STAT1
    2690  F     2.200E-07           0     DMKN
    2691  F     2.200E-07           0     BFSP1
    2692  F     2.200E-07           0     ZNF813
    2693  F     2.199E-07           0     PSG8
    2694  F     2.198E-07           0     DTX3L
    2695  F     2.198E-07           0     ZNF415
    2696  F     2.198E-07           0     CATSPERG
    2697  F     2.197E-07           0     NOP58
    2698  F     2.195E-07           0     PDE9A
    2699  F     2.194E-07           0     IRS1
    2700  F     2.193E-07           0     FIP1L1
    2701  F     2.193E-07           0     ARL14
    2702  F     2.192E-07           0     CDC25B
    2703  F     2.192E-07           0     RBL1
    2704  F     2.192E-07           0     LRRC16A
    2705  F     2.192E-07           0     C2orf42
    2706  F     2.192E-07           0     KCNK2
    2707  F     2.191E-07           0     LRRC43
    2708  F     2.191E-07           0     ARPC5
    2709  F     2.190E-07           0     SP110
    2710  F     2.189E-07           0     ACTN4
    2711  F     2.188E-07           0     PARM1
    2712  F     2.188E-07           0     IQSEC1
    2713  F     2.188E-07           0     CERS4
    2714  F     2.185E-07           0     ATIC
    2715  F     2.184E-07           0     C11orf16
    2716  F     2.184E-07           0     POU4F3
    2717  F     2.184E-07           0     DENND4A
    2718  F     2.183E-07           0     CDCP1
    2719  F     2.183E-07           0     PTPRN
    2720  F     2.181E-07           0     DBF4
    2721  F     2.181E-07           0     DMWD
    2722  F     2.181E-07           0     CACNA1F
    2723  F     2.180E-07           0     SLCO1A2
    2724  F     2.179E-07           0     MEPE
    2725  F     2.178E-07           0     SAMD11
    2726  F     2.177E-07           0     FAM166A
    2727  F     2.174E-07           0     PODXL
    2728  F     2.173E-07           0     CHPF
    2729  F     2.173E-07           0     TMEM119
    2730  F     2.173E-07           0     ZNF789
    2731  F     2.172E-07           0     SMG7
    2732  F     2.172E-07           0     LAMB2
    2733  F     2.171E-07           0     SLC39A3
    2734  F     2.169E-07           0     ACSS1
    2735  F     2.169E-07           0     SELO
