    Rank Group    Score       Missing     Variable
    2037  F     2.318E-07           0     C11orf82
    2038  F     2.317E-07           0     ERV3.1
    2039  F     2.317E-07           0     SLC26A1
    2040  F     2.317E-07           0     TTC40
    2041  F     2.316E-07           0     TNIP1
    2042  F     2.312E-07           0     HNMT
    2043  F     2.312E-07           0     BPNT1
    2044  F     2.311E-07           0     KRTAP12.4
    2045  F     2.310E-07           0     SLFN11
    2046  F     2.310E-07           0     KIF1B
    2047  F     2.309E-07           0     FAM188A
    2048  F     2.309E-07           0     VIL1
    2049  F     2.308E-07           0     PIP5K1C
    2050  F     2.306E-07           0     NLRP12
    2051  F     2.305E-07           0     TMF1
    2052  F     2.304E-07           0     CALCRL
    2053  F     2.302E-07           0     PIH1D3
    2054  F     2.302E-07           0     GLI2
    2055  F     2.299E-07           0     THAP9
    2056  F     2.298E-07           0     FPR3
    2057  F     2.297E-07           0     FBLN2
    2058  F     2.297E-07           0     LOXL3
    2059  F     2.296E-07           0     TCERG1
    2060  F     2.296E-07           0     UBA6
    2061  F     2.296E-07           0     FBXO18
    2062  F     2.295E-07           0     AP1B1
    2063  F     2.293E-07           0     MBD5
    2064  F     2.293E-07           0     SLCO2A1
    2065  F     2.293E-07           0     TGFB2
    2066  F     2.293E-07           0     FRS2
    2067  F     2.292E-07           0     GLRA1
    2068  F     2.292E-07           0     SLC9A4
    2069  F     2.290E-07           0     OR2A12
    2070  F     2.290E-07           0     ITGA8
    2071  F     2.288E-07           0     MED12L
    2072  F     2.288E-07           0     DOCK3
    2073  F     2.287E-07           0     VCX
    2074  F     2.287E-07           0     APBB2
    2075  F     2.287E-07           0     IRGC
    2076  F     2.286E-07           0     PRPF18
    2077  F     2.286E-07           0     PCDHGA1
    2078  F     2.286E-07           0     COX18
    2079  F     2.285E-07           0     ORC4
    2080  F     2.285E-07           0     PKNOX2
    2081  F     2.284E-07           0     ZNF529
    2082  F     2.282E-07           0     FAM76B
    2083  F     2.282E-07           0     SBNO1
    2084  F     2.280E-07           0     NCAPG
    2085  F     2.279E-07           0     SART1
    2086  F     2.278E-07           0     SERPINA10
    2087  F     2.278E-07           0     COL5A3
    2088  F     2.277E-07           0     NKX6.2
    2089  F     2.277E-07           0     ZNF559
    2090  F     2.275E-07           0     RNASE4
    2091  F     2.275E-07           0     RBBP9
    2092  F     2.275E-07           0     KRT71
    2093  F     2.273E-07           0     KRTAP19.4
    2094  F     2.273E-07           0     HNF4A
    2095  F     2.272E-07           0     ZNF431
    2096  F     2.271E-07           0     GLP2R
    2097  F     2.271E-07           0     PCDH11Y
    2098  F     2.270E-07           0     GJD2
    2099  F     2.270E-07           0     INTS5
    2100  F     2.270E-07           0     WDR33
    2101  F     2.269E-07           0     ZNF568
    2102  F     2.265E-07           0     POU4F1
    2103  F     2.265E-07           0     COX7B2
    2104  F     2.264E-07           0     PTPRA
    2105  F     2.263E-07           0     RAB35
    2106  F     2.263E-07           0     CD6
    2107  F     2.262E-07           0     MRPL22
    2108  F     2.261E-07           0     UHRF1BP1L
    2109  F     2.258E-07           0     RAD54L2
    2110  F     2.258E-07           0     HERC5
    2111  F     2.258E-07           0     MAP3K13
    2112  F     2.256E-07           0     PIK3C2B
    2113  F     2.255E-07           0     SKIV2L
    2114  F     2.255E-07           0     KCTD3
    2115  F     2.254E-07           0     TMEFF2
    2116  F     2.253E-07           0     AFM
    2117  F     2.253E-07           0     ZNF493
    2118  F     2.252E-07           0     CTNNBL1
    2119  F     2.252E-07           0     GLT8D2
    2120  F     2.250E-07           0     CARNS1
    2121  F     2.250E-07           0     MED24
    2122  F     2.250E-07           0     ANKRD24
    2123  F     2.250E-07           0     DHRS7B
    2124  F     2.250E-07           0     EHMT1
    2125  F     2.249E-07           0     OR4L1
    2126  F     2.248E-07           0     GNA14
    2127  F     2.248E-07           0     UACA
    2128  F     2.248E-07           0     CHD3
    2129  F     2.247E-07           0     PCOLCE2
    2130  F     2.247E-07           0     ABCG2
    2131  F     2.246E-07           0     GUK1
    2132  F     2.246E-07           0     ZEB1
    2133  F     2.245E-07           0     RBMS3
    2134  F     2.245E-07           0     AAR2
    2135  F     2.245E-07           0     ACR
    2136  F     2.244E-07           0     ATXN7
    2137  F     2.243E-07           0     PNMA5
    2138  F     2.243E-07           0     NR1H2
    2139  F     2.242E-07           0     PDE6A
    2140  F     2.241E-07           0     S1PR3
    2141  F     2.241E-07           0     RBMX2
    2142  F     2.240E-07           0     ANAPC2
    2143  F     2.238E-07           0     NR2C2
    2144  F     2.237E-07           0     FADS2
    2145  F     2.237E-07           0     DCAF12L2
    2146  F     2.236E-07           0     SPDL1
    2147  F     2.236E-07           0     CAPN7
    2148  F     2.235E-07           0     LAIR1
    2149  F     2.234E-07           0     MTM1
    2150  F     2.233E-07           0     PSG3
    2151  F     2.232E-07           0     CR1
    2152  F     2.230E-07           0     DSTYK
    2153  F     2.230E-07           0     STX18
    2154  F     2.225E-07           0     ANKRD44
    2155  F     2.225E-07           0     RTN3
    2156  F     2.225E-07           0     ZNF438
    2157  F     2.225E-07           0     SERTAD4
    2158  F     2.223E-07           0     ATP6V0A4
    2159  F     2.223E-07           0     CPXM1
    2160  F     2.223E-07           0     IGHMBP2
    2161  F     2.222E-07           0     PSME4
    2162  F     2.220E-07           0     NFU1
    2163  F     2.219E-07           0     DNAAF3
    2164  F     2.219E-07           0     GABRA1
    2165  F     2.218E-07           0     ZIC4
    2166  F     2.218E-07           0     LRRC19
    2167  F     2.217E-07           0     SLMAP
    2168  F     2.217E-07           0     ALDH3B2
    2169  F     2.215E-07           0     RAB33A
    2170  F     2.215E-07           0     CHRNA9
    2171  F     2.215E-07           0     SPRY2
    2172  F     2.214E-07           0     ADCY5
    2173  F     2.213E-07           0     KCNH3
    2174  F     2.213E-07           0     ZSCAN4
    2175  F     2.213E-07           0     FAM166A
    2176  F     2.212E-07           0     SLC35G2
    2177  F     2.210E-07           0     OR6T1
    2178  F     2.209E-07           0     DNAJC10
    2179  F     2.207E-07           0     TLE3
    2180  F     2.207E-07           0     ZNF222
    2181  F     2.207E-07           0     F10
    2182  F     2.205E-07           0     KRT2
    2183  F     2.205E-07           0     PJA1
    2184  F     2.204E-07           0     RASAL1
    2185  F     2.204E-07           0     FAM171A1
    2186  F     2.203E-07           0     KRT77
    2187  F     2.200E-07           0     OR4K13
    2188  F     2.199E-07           0     CLDN18
    2189  F     2.199E-07           0     KDM5D
    2190  F     2.199E-07           0     SLC9A2
    2191  F     2.198E-07           0     GXYLT2
    2192  F     2.197E-07           0     DMWD
    2193  F     2.197E-07           0     NR5A2
    2194  F     2.196E-07           0     TACR3
    2195  F     2.195E-07           0     ANGPT4
    2196  F     2.194E-07           0     SSMEM1
    2197  F     2.193E-07           0     TGM3
    2198  F     2.192E-07           0     CUL2
    2199  F     2.192E-07           0     PCDH7
    2200  F     2.191E-07           0     MAU2
    2201  F     2.190E-07           0     XCR1
    2202  F     2.190E-07           0     CCDC80
    2203  F     2.189E-07           0     ZNF614
    2204  F     2.189E-07           0     DPP3
    2205  F     2.188E-07           0     PCED1B
    2206  F     2.188E-07           0     USP2
    2207  F     2.188E-07           0     OSBP2
    2208  F     2.188E-07           0     EXOC1
    2209  F     2.187E-07           0     GPATCH8
    2210  F     2.185E-07           0     LMCD1
    2211  F     2.183E-07           0     COQ5
    2212  F     2.183E-07           0     PPP1R16B
    2213  F     2.181E-07           0     KCNH7
    2214  F     2.179E-07           0     MARK3
    2215  F     2.178E-07           0     C3orf20
    2216  F     2.178E-07           0     TMEM8B
    2217  F     2.177E-07           0     NKIRAS1
    2218  F     2.177E-07           0     NCCRP1
    2219  F     2.177E-07           0     ESAM
    2220  F     2.176E-07           0     STAT6
    2221  F     2.175E-07           0     HIST3H2A
    2222  F     2.175E-07           0     ZNF574
    2223  F     2.175E-07           0     CNTROB
    2224  F     2.174E-07           0     SARS2
    2225  F     2.170E-07           0     WNK4
    2226  F     2.170E-07           0     CORO2A
    2227  F     2.170E-07           0     STAC2
    2228  F     2.168E-07           0     DBF4B
    2229  F     2.167E-07           0     WDR44
    2230  F     2.166E-07           0     WDR74
    2231  F     2.166E-07           0     ALPPL2
    2232  F     2.165E-07           0     AK7
    2233  F     2.165E-07           0     CEP170B
    2234  F     2.162E-07           0     GABRB1
    2235  F     2.162E-07           0     AXL
    2236  F     2.161E-07           0     NAALAD2
    2237  F     2.161E-07           0     MYO1B
    2238  F     2.161E-07           0     ZNF304
    2239  F     2.160E-07           0     TMEM176A
    2240  F     2.160E-07           0     NDRG2
    2241  F     2.160E-07           0     RORB
    2242  F     2.159E-07           0     DLGAP4
    2243  F     2.158E-07           0     ATRN
    2244  F     2.157E-07           0     CCDC158
    2245  F     2.157E-07           0     AFTPH
    2246  F     2.156E-07           0     FBXO47
    2247  F     2.156E-07           0     UBC
    2248  F     2.154E-07           0     ZNF280C
    2249  F     2.154E-07           0     CEP104
    2250  F     2.153E-07           0     AMER1
    2251  F     2.152E-07           0     CWH43
    2252  F     2.151E-07           0     ZNF280D
    2253  F     2.150E-07           0     IDUA
    2254  F     2.148E-07           0     GOLGA3
    2255  F     2.146E-07           0     ABT1
    2256  F     2.146E-07           0     TUB
    2257  F     2.145E-07           0     CLPX
    2258  F     2.145E-07           0     GABRQ
    2259  F     2.144E-07           0     MAP4K1
    2260  F     2.143E-07           0     SLC25A45
    2261  F     2.143E-07           0     CAND2
    2262  F     2.142E-07           0     SEC23IP
    2263  F     2.141E-07           0     UGT2A3
    2264  F     2.140E-07           0     PANK3
    2265  F     2.139E-07           0     ME3
    2266  F     2.139E-07           0     ADRA1B
    2267  F     2.139E-07           0     LRCH2
    2268  F     2.137E-07           0     PSMB11
    2269  F     2.136E-07           0     CCDC183
    2270  F     2.136E-07           0     LIN54
    2271  F     2.132E-07           0     NT5DC2
    2272  F     2.132E-07           0     ARHGEF25
    2273  F     2.131E-07           0     GLI1
    2274  F     2.131E-07           0     GAK
    2275  F     2.131E-07           0     DZIP3
    2276  F     2.131E-07           0     KANSL1L
    2277  F     2.130E-07           0     FAIM2
    2278  F     2.130E-07           0     HHATL
    2279  F     2.129E-07           0     CEP41
    2280  F     2.129E-07           0     TET2
    2281  F     2.129E-07           0     IRAK1
    2282  F     2.129E-07           0     DCAF12L1
    2283  F     2.126E-07           0     WDR88
    2284  F     2.125E-07           0     ATP6V1B1
    2285  F     2.125E-07           0     CYP3A7
    2286  F     2.124E-07           0     FLRT3
    2287  F     2.124E-07           0     GOLGA4
    2288  F     2.124E-07           0     CDK4
    2289  F     2.124E-07           0     TBC1D14
    2290  F     2.123E-07           0     NSDHL
    2291  F     2.123E-07           0     COL18A1
    2292  F     2.122E-07           0     BRF1
    2293  F     2.122E-07           0     NIPA2
    2294  F     2.122E-07           0     ARHGEF6
    2295  F     2.122E-07           0     CABP2
    2296  F     2.119E-07           0     PTPN4
    2297  F     2.119E-07           0     PLEKHA6
    2298  F     2.118E-07           0     TGFBR1
    2299  F     2.117E-07           0     SMARCC2
    2300  F     2.117E-07           0     PRCP
    2301  F     2.116E-07           0     MATN4
    2302  F     2.116E-07           0     IRAK3
    2303  F     2.116E-07           0     DYSF
    2304  F     2.115E-07           0     CCDC65
    2305  F     2.115E-07           0     CCDC62
    2306  F     2.114E-07           0     CATSPER1
    2307  F     2.114E-07           0     GPR151
    2308  F     2.114E-07           0     ZFP82
    2309  F     2.113E-07           0     C15orf54
    2310  F     2.112E-07           0     UGT8
    2311  F     2.111E-07           0     GPR84
    2312  F     2.110E-07           0     IMPG2
    2313  F     2.108E-07           0     HADH
    2314  F     2.108E-07           0     DCN
    2315  F     2.107E-07           0     ARRB1
    2316  F     2.106E-07           0     PPEF1
    2317  F     2.104E-07           0     PNLIP
    2318  F     2.104E-07           0     PDZD11
    2319  F     2.104E-07           0     TLR7
    2320  F     2.104E-07           0     CYP2A13
    2321  F     2.102E-07           0     TGM4
    2322  F     2.102E-07           0     FSHR
    2323  F     2.100E-07           0     FAM189A2
    2324  F     2.100E-07           0     LBR
    2325  F     2.098E-07           0     RNPEPL1
    2326  F     2.097E-07           0     GIMAP8
    2327  F     2.097E-07           0     LARP4B
    2328  F     2.097E-07           0     PRSS23
    2329  F     2.097E-07           0     OR13C3
    2330  F     2.097E-07           0     ZNF273
    2331  F     2.096E-07           0     ZNF782
    2332  F     2.096E-07           0     ZFYVE28
    2333  F     2.095E-07           0     RBM26
    2334  F     2.095E-07           0     GSAP
    2335  F     2.095E-07           0     ZKSCAN1
    2336  F     2.093E-07           0     PCBP3
    2337  F     2.092E-07           0     RPS9
    2338  F     2.091E-07           0     ZIM3
    2339  F     2.090E-07           0     RFC4
    2340  F     2.090E-07           0     PCGF3
    2341  F     2.090E-07           0     ATP5SL
    2342  F     2.090E-07           0     TM9SF2
    2343  F     2.089E-07           0     REV1
    2344  F     2.088E-07           0     PTGES3L.AARSD1
    2345  F     2.088E-07           0     ZGPAT
    2346  F     2.086E-07           0     CPOX
    2347  F     2.086E-07           0     AKAP9
    2348  F     2.086E-07           0     TSGA10
    2349  F     2.085E-07           0     KRT72
    2350  F     2.083E-07           0     PARPBP
    2351  F     2.081E-07           0     RBPJ
    2352  F     2.081E-07           0     MEST
    2353  F     2.081E-07           0     ANKLE2
    2354  F     2.081E-07           0     ADARB1
    2355  F     2.080E-07           0     CXCR2
    2356  F     2.079E-07           0     CLINT1
    2357  F     2.079E-07           0     KEL
    2358  F     2.077E-07           0     CXXC11
    2359  F     2.076E-07           0     RCAN1
    2360  F     2.075E-07           0     SCAF4
    2361  F     2.075E-07           0     DCUN1D2
    2362  F     2.071E-07           0     EFNA2
    2363  F     2.070E-07           0     DMP1
    2364  F     2.069E-07           0     PIK3CB
    2365  F     2.069E-07           0     PPP2R2C
    2366  F     2.069E-07           0     HIST1H3A
    2367  F     2.068E-07           0     OR5K4
    2368  F     2.067E-07           0     CNPPD1
    2369  F     2.067E-07           0     OR4N2
    2370  F     2.065E-07           0     GABRE
    2371  F     2.065E-07           0     WDR4
    2372  F     2.063E-07           0     MYRIP
    2373  F     2.062E-07           0     PCBP2
    2374  F     2.061E-07           0     ZNF665
    2375  F     2.061E-07           0     RASA3
    2376  F     2.060E-07           0     TAS2R38
    2377  F     2.060E-07           0     C10orf82
    2378  F     2.059E-07           0     AAAS
    2379  F     2.059E-07           0     ACVR1C
    2380  F     2.058E-07           0     ZNF556
    2381  F     2.058E-07           0     PIGR
    2382  F     2.057E-07           0     NPAS4
    2383  F     2.056E-07           0     MME
    2384  F     2.055E-07           0     UGT1A7
    2385  F     2.055E-07           0     STS
    2386  F     2.053E-07           0     KLK13
    2387  F     2.053E-07           0     NIF3L1
    2388  F     2.052E-07           0     CALCR
    2389  F     2.052E-07           0     KIF14
    2390  F     2.052E-07           0     SLC22A14
    2391  F     2.052E-07           0     GRN
    2392  F     2.051E-07           0     PLXNC1
    2393  F     2.051E-07           0     C4orf32
    2394  F     2.051E-07           0     FADS1
    2395  F     2.049E-07           0     CACNB2
    2396  F     2.048E-07           0     PPP1CC
    2397  F     2.048E-07           0     HCN4
    2398  F     2.047E-07           0     MERTK
    2399  F     2.047E-07           0     C3orf22
    2400  F     2.047E-07           0     RAB3IP
    2401  F     2.045E-07           0     EDAR
    2402  F     2.045E-07           0     SOX13
    2403  F     2.044E-07           0     ZNF862
    2404  F     2.042E-07           0     MTL5
    2405  F     2.040E-07           0     LHX4
    2406  F     2.039E-07           0     ZIC3
    2407  F     2.038E-07           0     PANK2
    2408  F     2.037E-07           0     MKRN3
    2409  F     2.037E-07           0     OR13J1
    2410  F     2.037E-07           0     CHRM2
    2411  F     2.035E-07           0     NUP210
    2412  F     2.035E-07           0     BDKRB1
    2413  F     2.035E-07           0     OPRL1
    2414  F     2.034E-07           0     MYO1A
    2415  F     2.034E-07           0     ABCC4
    2416  F     2.031E-07           0     IZUMO2
    2417  F     2.031E-07           0     HSPD1
    2418  F     2.031E-07           0     MAGEA10
    2419  F     2.030E-07           0     ACRV1
    2420  F     2.030E-07           0     ABCB6
    2421  F     2.029E-07           0     HDAC5
    2422  F     2.027E-07           0     ZNF70
    2423  F     2.027E-07           0     GPR39
    2424  F     2.026E-07           0     SYT3
    2425  F     2.026E-07           0     SPP2
    2426  F     2.025E-07           0     ADRB2
    2427  F     2.025E-07           0     GLRA2
    2428  F     2.024E-07           0     USP4
    2429  F     2.024E-07           0     OR4K15
    2430  F     2.024E-07           0     WSCD2
    2431  F     2.023E-07           0     QARS
    2432  F     2.021E-07           0     SLC6A14
    2433  F     2.021E-07           0     IRAK2
    2434  F     2.020E-07           0     ATP2C1
    2435  F     2.020E-07           0     KRT76
    2436  F     2.019E-07           0     OR8B2
    2437  F     2.018E-07           0     ZNF418
    2438  F     2.018E-07           0     RPSA
    2439  F     2.017E-07           0     FOXO4
    2440  F     2.016E-07           0     SLC5A7
    2441  F     2.015E-07           0     GAL3ST4
    2442  F     2.014E-07           0     COPS8
    2443  F     2.014E-07           0     ABCC5
    2444  F     2.013E-07           0     KDM7A
    2445  F     2.013E-07           0     FERMT1
    2446  F     2.012E-07           0     AEBP1
    2447  F     2.012E-07           0     LIAS
    2448  F     2.012E-07           0     SLC9C1
    2449  F     2.012E-07           0     OSBPL6
    2450  F     2.011E-07           0     PNP
    2451  F     2.011E-07           0     CXorf56
    2452  F     2.011E-07           0     ZNF790
    2453  F     2.010E-07           0     SUSD5
    2454  F     2.010E-07           0     KCNK2
    2455  F     2.009E-07           0     TRAF3
    2456  F     2.009E-07           0     WISP2
    2457  F     2.008E-07           0     TIMM50
    2458  F     2.008E-07           0     BRAP
    2459  F     2.007E-07           0     LIG4
    2460  F     2.006E-07           0     SLC41A2
    2461  F     2.003E-07           0     ITIH4
    2462  F     2.002E-07           0     MLLT10
    2463  F     2.002E-07           0     CRB3
    2464  F     2.001E-07           0     BBS7
    2465  F     2.001E-07           0     CYP20A1
    2466  F     2.000E-07           0     SMARCA1
    2467  F     1.999E-07           0     SH3BP5
    2468  F     1.999E-07           0     KLHL35
    2469  F     1.999E-07           0     PROX1
    2470  F     1.999E-07           0     KIF5C
    2471  F     1.998E-07           0     INPP1
    2472  F     1.998E-07           0     SHANK3
    2473  F     1.996E-07           0     ZNF235
    2474  F     1.995E-07           0     PRLHR
    2475  F     1.994E-07           0     GTDC1
    2476  F     1.994E-07           0     SIDT1
    2477  F     1.994E-07           0     DSPP
    2478  F     1.993E-07           0     CD8A
    2479  F     1.993E-07           0     OTX1
    2480  F     1.993E-07           0     IARS2
    2481  F     1.993E-07           0     CLCN5
    2482  F     1.992E-07           0     MAPKBP1
    2483  F     1.989E-07           0     DHFRL1
    2484  F     1.988E-07           0     MAFB
    2485  F     1.987E-07           0     ITPKC
    2486  F     1.987E-07           0     MSANTD3
    2487  F     1.986E-07           0     XRCC6BP1
    2488  F     1.986E-07           0     ANAPC1
    2489  F     1.984E-07           0     DHRS2
    2490  F     1.984E-07           0     LRRN1
    2491  F     1.983E-07           0     FOXR2
    2492  F     1.983E-07           0     MURC
    2493  F     1.982E-07           0     HEPN1
    2494  F     1.981E-07           0     BOC
    2495  F     1.979E-07           0     ABCG1
    2496  F     1.979E-07           0     MASP1
    2497  F     1.978E-07           0     ADH6
    2498  F     1.978E-07           0     SYTL4
    2499  F     1.977E-07           0     WFS1
    2500  F     1.976E-07           0     GK2
    2501  F     1.976E-07           0     AZU1
    2502  F     1.973E-07           0     MPP2
    2503  F     1.973E-07           0     MSRB2
    2504  F     1.970E-07           0     MIA3
    2505  F     1.970E-07           0     ACOX2
    2506  F     1.970E-07           0     IGLC1
    2507  F     1.970E-07           0     LARS
    2508  F     1.970E-07           0     ABHD17B
    2509  F     1.969E-07           0     TENC1
    2510  F     1.969E-07           0     PCDHGB1
    2511  F     1.968E-07           0     ZNF257
    2512  F     1.968E-07           0     LCT
    2513  F     1.967E-07           0     ZDHHC3
    2514  F     1.967E-07           0     ZCCHC12
    2515  F     1.965E-07           0     LIG3
    2516  F     1.965E-07           0     PER3
    2517  F     1.964E-07           0     ROBO4
    2518  F     1.963E-07           0     HOXD3
    2519  F     1.962E-07           0     SUSD4
    2520  F     1.961E-07           0     KRT7
    2521  F     1.958E-07           0     ZNF416
    2522  F     1.957E-07           0     EPHA4
    2523  F     1.956E-07           0     IGDCC4
    2524  F     1.955E-07           0     PLCG1
    2525  F     1.955E-07           0     ZNF18
    2526  F     1.954E-07           0     BTG2
    2527  F     1.953E-07           0     CCND1
    2528  F     1.952E-07           0     DCT
    2529  F     1.952E-07           0     EVX2
    2530  F     1.950E-07           0     GNPDA1
    2531  F     1.950E-07           0     KIF4A
    2532  F     1.950E-07           0     ESYT1
    2533  F     1.950E-07           0     ARSF
    2534  F     1.949E-07           0     LILRB5
    2535  F     1.948E-07           0     SLC17A8
    2536  F     1.947E-07           0     TUBB4A
    2537  F     1.947E-07           0     FAM208B
    2538  F     1.947E-07           0     CCDC13
    2539  F     1.947E-07           0     DVL3
    2540  F     1.947E-07           0     CTBP2
    2541  F     1.946E-07           0     TM4SF4
    2542  F     1.945E-07           0     NADSYN1
    2543  F     1.944E-07           0     LILRA4
    2544  F     1.943E-07           0     RAB40A
    2545  F     1.943E-07           0     BHLHB9
    2546  F     1.943E-07           0     IRAK4
    2547  F     1.943E-07           0     LCTL
    2548  F     1.942E-07           0     ASB4
    2549  F     1.940E-07           0     CASC5
    2550  F     1.939E-07           0     HK2
    2551  F     1.938E-07           0     IGSF11
    2552  F     1.937E-07           0     NPAS2
    2553  F     1.937E-07           0     HSP90AA1
    2554  F     1.937E-07           0     MED25
    2555  F     1.935E-07           0     MLLT1
    2556  F     1.935E-07           0     HOXC11
    2557  F     1.935E-07           0     GALNT4
    2558  F     1.934E-07           0     HBP1
    2559  F     1.930E-07           0     BCCIP
    2560  F     1.929E-07           0     TSEN34
    2561  F     1.929E-07           0     CCR3
    2562  F     1.928E-07           0     DLG2
    2563  F     1.928E-07           0     GPR78
    2564  F     1.928E-07           0     TAS2R41
    2565  F     1.926E-07           0     SAFB
    2566  F     1.926E-07           0     GPR137
    2567  F     1.926E-07           0     KIAA1462
    2568  F     1.925E-07           0     KIAA0232
    2569  F     1.925E-07           0     DDX25
    2570  F     1.924E-07           0     DBF4
    2571  F     1.924E-07           0     ACTR5
    2572  F     1.924E-07           0     LNX1
    2573  F     1.923E-07           0     ZBTB5
    2574  F     1.923E-07           0     USP9Y
    2575  F     1.923E-07           0     RNASEL
    2576  F     1.922E-07           0     OR4K17
    2577  F     1.921E-07           0     AMER3
    2578  F     1.919E-07           0     PREPL
    2579  F     1.918E-07           0     THAP4
    2580  F     1.917E-07           0     AKAP4
    2581  F     1.916E-07           0     KCNAB2
    2582  F     1.914E-07           0     NR3C1
    2583  F     1.912E-07           0     LRP3
    2584  F     1.912E-07           0     FBXO11
    2585  F     1.911E-07           0     JSRP1
    2586  F     1.909E-07           0     CAMK1D
    2587  F     1.909E-07           0     SLITRK1
    2588  F     1.909E-07           0     SLC38A1
    2589  F     1.909E-07           0     DDX55
    2590  F     1.909E-07           0     KIF9
    2591  F     1.909E-07           0     REL
    2592  F     1.906E-07           0     WSB1
    2593  F     1.906E-07           0     PTPN18
    2594  F     1.906E-07           0     PVRL1
    2595  F     1.905E-07           0     ALDH1A1
    2596  F     1.904E-07           0     PWWP2B
    2597  F     1.903E-07           0     GPR75
    2598  F     1.902E-07           0     PLD1
    2599  F     1.902E-07           0     SIMC1
    2600  F     1.902E-07           0     PRPH
    2601  F     1.902E-07           0     SPPL2C
    2602  F     1.899E-07           0     OR13C9
    2603  F     1.899E-07           0     CPO
    2604  F     1.899E-07           0     TDRD7
    2605  F     1.896E-07           0     CCDC88B
    2606  F     1.896E-07           0     CUL4A
    2607  F     1.894E-07           0     PDHA2
    2608  F     1.893E-07           0     PTCHD3
    2609  F     1.893E-07           0     TRAF3IP1
    2610  F     1.893E-07           0     COPS6
    2611  F     1.891E-07           0     LPP
    2612  F     1.891E-07           0     TOM1L2
    2613  F     1.890E-07           0     CCNB1IP1
    2614  F     1.890E-07           0     WDR25
    2615  F     1.890E-07           0     BMPR2
    2616  F     1.889E-07           0     FAM83D
    2617  F     1.888E-07           0     NOX5
    2618  F     1.886E-07           0     TKTL1
    2619  F     1.885E-07           0     ZNF300
    2620  F     1.884E-07           0     STRIP2
    2621  F     1.882E-07           0     IP6K2
    2622  F     1.882E-07           0     POM121L12
    2623  F     1.881E-07           0     MEPE
    2624  F     1.881E-07           0     CACNB3
    2625  F     1.879E-07           0     CTAG2
    2626  F     1.878E-07           0     VCP
    2627  F     1.877E-07           0     ARHGEF1
    2628  F     1.877E-07           0     ZDHHC8
    2629  F     1.877E-07           0     R3HDM2
    2630  F     1.877E-07           0     ATP1A3
    2631  F     1.876E-07           0     ZNF275
    2632  F     1.876E-07           0     PAPL
    2633  F     1.874E-07           0     REG3A
    2634  F     1.874E-07           0     PRICKLE1
    2635  F     1.872E-07           0     CFI
    2636  F     1.872E-07           0     GRK7
    2637  F     1.871E-07           0     SLC7A14
    2638  F     1.870E-07           0     SF3A2
    2639  F     1.870E-07           0     TSSK4
    2640  F     1.870E-07           0     ITGB7
    2641  F     1.869E-07           0     NLRP9
    2642  F     1.869E-07           0     RPS6KA3
    2643  F     1.867E-07           0     MZF1
    2644  F     1.865E-07           0     SPSB1
    2645  F     1.864E-07           0     CAMKV
    2646  F     1.863E-07           0     BDKRB2
    2647  F     1.863E-07           0     ARHGEF40
    2648  F     1.862E-07           0     CATSPERG
    2649  F     1.862E-07           0     FANCB
    2650  F     1.862E-07           0     SIAE
    2651  F     1.860E-07           0     FOSB
    2652  F     1.859E-07           0     PKD1L1
    2653  F     1.859E-07           0     MTMR10
    2654  F     1.858E-07           0     ATCAY
    2655  F     1.857E-07           0     CD99L2
    2656  F     1.857E-07           0     CCR4
    2657  F     1.856E-07           0     CAMK1G
    2658  F     1.855E-07           0     VHL
    2659  F     1.855E-07           0     SLC2A7
    2660  F     1.854E-07           0     RIPK4
    2661  F     1.852E-07           0     IL1R1
    2662  F     1.852E-07           0     PCDHGA7
    2663  F     1.851E-07           0     RBP7
    2664  F     1.851E-07           0     NEU3
    2665  F     1.850E-07           0     RNF207
    2666  F     1.848E-07           0     HTR4
    2667  F     1.847E-07           0     OR4D5
    2668  F     1.845E-07           0     ABLIM3
    2669  F     1.844E-07           0     PHKA2
    2670  F     1.843E-07           0     TTC14
    2671  F     1.842E-07           0     SLC4A3
    2672  F     1.841E-07           0     USP15
    2673  F     1.840E-07           0     PEX1
    2674  F     1.839E-07           0     TRMT61A
    2675  F     1.839E-07           0     HPD
    2676  F     1.835E-07           0     CTBP1
    2677  F     1.835E-07           0     CHGB
    2678  F     1.833E-07           0     SETD2
    2679  F     1.833E-07           0     TEK
    2680  F     1.832E-07           0     AOC1
    2681  F     1.830E-07           0     PDS5A
    2682  F     1.829E-07           0     LRFN3
    2683  F     1.829E-07           0     IRS1
    2684  F     1.827E-07           0     PAX8
    2685  F     1.827E-07           0     BRCA1
    2686  F     1.827E-07           0     PCDHGA12
    2687  F     1.827E-07           0     EVC2
    2688  F     1.826E-07           0     FOXA3
    2689  F     1.825E-07           0     SLC5A8
    2690  F     1.825E-07           0     CNNM4
    2691  F     1.823E-07           0     HYAL2
    2692  F     1.822E-07           0     WNK3
    2693  F     1.819E-07           0     OR2A2
    2694  F     1.816E-07           0     TOR4A
    2695  F     1.815E-07           0     ICAM5
    2696  F     1.814E-07           0     ADCK4
    2697  F     1.814E-07           0     MAGED2
    2698  F     1.814E-07           0     PPTC7
    2699  F     1.813E-07           0     DHRS1
    2700  F     1.812E-07           0     LGR6
    2701  F     1.812E-07           0     GPR35
    2702  F     1.811E-07           0     PIWIL3
    2703  F     1.811E-07           0     EFCAB12
    2704  F     1.811E-07           0     PROC
